symbol,open,close,volume,date
ALSN,46.04,45.87,757683,"2019-11-18, 06-00-00"
ALSN,46.63,46.05,1511704,"2019-11-19, 06-00-00"
ALSN,45.88,45.44,1421582,"2019-11-20, 06-00-00"
ALSN,45.68,45.96,869945,"2019-11-21, 06-00-00"
ALSN,46.01,47.25,1911134,"2019-11-22, 06-00-00"
ALSN,47.34,48.13,1042926,"2019-11-25, 06-00-00"
ALSN,48.75,48.81,1509761,"2019-11-26, 06-00-00"
ALSN,48.83,48.78,1203270,"2019-11-27, 06-00-00"
ALSN,48.6,48.4,645400,"2019-11-29, 06-00-00"
ALSN,48.5,47.95,1047332,"2019-12-02, 06-00-00"
ALSN,47.35,47.41,1300008,"2019-12-03, 06-00-00"
ALSN,47.81,47.1,797708,"2019-12-04, 06-00-00"
ALSN,47.29,47.42,585721,"2019-12-05, 06-00-00"
ALSN,48.06,47.82,501358,"2019-12-06, 06-00-00"
ALSN,47.63,47.96,457982,"2019-12-09, 06-00-00"
ALSN,48.01,48.06,955374,"2019-12-10, 06-00-00"
ALSN,48.12,48.39,731860,"2019-12-11, 06-00-00"
ALSN,48.53,49.48,1336929,"2019-12-12, 06-00-00"
ALSN,49.27,48.92,1315754,"2019-12-13, 06-00-00"
ALSN,49.31,49.13,768067,"2019-12-16, 06-00-00"
ALSN,49.17,49.0,880510,"2019-12-17, 06-00-00"
ALSN,49.01,48.7,1049348,"2019-12-18, 06-00-00"
ALSN,48.74,48.72,952111,"2019-12-19, 06-00-00"
ALSN,48.94,48.95,1083275,"2019-12-20, 06-00-00"
ALSN,49.1,48.96,1053598,"2019-12-23, 06-00-00"
ALSN,48.98,48.56,230985,"2019-12-24, 06-00-00"
ALSN,48.61,48.83,408032,"2019-12-26, 06-00-00"
ALSN,48.93,48.7,317871,"2019-12-27, 06-00-00"
ALSN,48.81,48.4,417458,"2019-12-30, 06-00-00"
ALSN,48.32,48.32,499981,"2019-12-31, 06-00-00"
ALSN,48.69,48.89,919633,"2020-01-02, 06-00-00"
ALSN,48.2,48.25,1004841,"2020-01-03, 06-00-00"
ALSN,48.2,48.32,1012719,"2020-01-06, 06-00-00"
ALSN,48.02,48.41,748796,"2020-01-07, 06-00-00"
ALSN,48.36,49.08,765670,"2020-01-08, 06-00-00"
ALSN,49.17,49.16,755531,"2020-01-09, 06-00-00"
ALSN,49.27,48.72,886400,"2020-01-10, 06-00-00"
ALSN,48.94,49.1,789150,"2020-01-13, 06-00-00"
ALSN,49.18,49.33,645387,"2020-01-14, 06-00-00"
ALSN,49.1,48.67,959737,"2020-01-15, 06-00-00"
ALSN,48.95,49.02,691757,"2020-01-16, 06-00-00"
ALSN,49.08,48.41,651944,"2020-01-17, 06-00-00"
