symbol,open,close,volume,date
CII,16.68,16.68,87299,"2019-11-18, 06-00-00"
CII,16.65,16.65,82750,"2019-11-19, 06-00-00"
CII,16.6,16.58,87297,"2019-11-20, 06-00-00"
CII,16.63,16.65,83169,"2019-11-21, 06-00-00"
CII,16.65,16.64,75511,"2019-11-22, 06-00-00"
CII,16.71,16.65,122290,"2019-11-25, 06-00-00"
CII,16.66,16.66,75740,"2019-11-26, 06-00-00"
CII,16.61,16.6,134345,"2019-11-27, 06-00-00"
CII,16.61,16.64,60174,"2019-11-29, 06-00-00"
CII,16.62,16.59,122104,"2019-12-02, 06-00-00"
CII,16.5,16.44,115642,"2019-12-03, 06-00-00"
CII,16.5,16.51,84121,"2019-12-04, 06-00-00"
CII,16.55,16.55,126431,"2019-12-05, 06-00-00"
CII,16.57,16.66,93574,"2019-12-06, 06-00-00"
CII,16.6,16.66,121331,"2019-12-09, 06-00-00"
CII,16.66,16.72,89397,"2019-12-10, 06-00-00"
CII,16.74,16.88,78299,"2019-12-11, 06-00-00"
CII,16.94,16.97,129322,"2019-12-12, 06-00-00"
CII,16.93,16.87,117083,"2019-12-13, 06-00-00"
CII,16.96,16.95,75259,"2019-12-16, 06-00-00"
CII,16.97,16.93,122198,"2019-12-17, 06-00-00"
CII,16.93,16.83,103437,"2019-12-18, 06-00-00"
CII,16.84,16.98,115101,"2019-12-19, 06-00-00"
CII,17.05,17.04,67390,"2019-12-20, 06-00-00"
CII,17.06,17.1,86386,"2019-12-23, 06-00-00"
CII,17.16,17.22,46800,"2019-12-24, 06-00-00"
CII,17.19,17.21,57621,"2019-12-26, 06-00-00"
CII,17.29,17.25,55987,"2019-12-27, 06-00-00"
CII,17.33,17.15,92047,"2019-12-30, 06-00-00"
CII,17.18,17.25,114712,"2019-12-31, 06-00-00"
CII,17.3,17.21,97132,"2020-01-02, 06-00-00"
CII,17.1,17.18,300709,"2020-01-03, 06-00-00"
CII,17.13,17.18,141945,"2020-01-06, 06-00-00"
CII,17.18,17.21,121757,"2020-01-07, 06-00-00"
CII,17.25,17.35,89061,"2020-01-08, 06-00-00"
CII,17.39,17.4,117911,"2020-01-09, 06-00-00"
CII,17.41,17.39,133447,"2020-01-10, 06-00-00"
CII,17.42,17.48,161132,"2020-01-13, 06-00-00"
CII,17.36,17.35,185717,"2020-01-14, 06-00-00"
CII,17.35,17.34,139692,"2020-01-15, 06-00-00"
CII,17.39,17.45,80371,"2020-01-16, 06-00-00"
CII,17.44,17.53,94473,"2020-01-17, 06-00-00"
CII,17.44,17.39,187762,"2020-01-21, 06-00-00"
CII,17.44,17.44,102741,"2020-01-22, 06-00-00"
CII,17.45,17.48,93165,"2020-01-23, 06-00-00"
CII,17.49,17.37,127895,"2020-01-24, 06-00-00"
CII,17.15,17.1,108118,"2020-01-27, 06-00-00"
CII,17.17,17.26,78133,"2020-01-28, 06-00-00"
CII,17.41,17.36,106897,"2020-01-29, 06-00-00"
CII,17.25,17.36,96979,"2020-01-30, 06-00-00"
CII,17.34,17.14,174418,"2020-01-31, 06-00-00"
CII,17.21,17.21,81404,"2020-02-03, 06-00-00"
CII,17.35,17.41,112250,"2020-02-04, 06-00-00"
CII,17.46,17.55,87071,"2020-02-05, 06-00-00"
CII,17.55,17.62,83722,"2020-02-06, 06-00-00"
CII,17.59,17.63,89239,"2020-02-07, 06-00-00"
CII,17.52,17.71,96386,"2020-02-10, 06-00-00"
