symbol,open,close,high,low,volume,date
KKR,29.75,29.46,29.75,29.34,2397073,"2019-11-18, 06-00-00"
KKR,29.5,29.13,29.59,28.97,2992498,"2019-11-19, 06-00-00"
KKR,29.08,29.31,29.45,28.95,2467408,"2019-11-20, 06-00-00"
KKR,29.45,29.06,29.54,29.02,1680673,"2019-11-21, 06-00-00"
KKR,29.16,29.14,29.3599,29.05,1272655,"2019-11-22, 06-00-00"
KKR,29.2,29.54,29.61,29.1,2213728,"2019-11-25, 06-00-00"
KKR,29.46,29.65,29.79,29.44,2077303,"2019-11-26, 06-00-00"
KKR,29.78,29.77,29.87,29.38,2370014,"2019-11-27, 06-00-00"
KKR,29.76,29.49,29.88,29.43,865988,"2019-11-29, 06-00-00"
KKR,29.5,28.99,29.5,28.905,1778231,"2019-12-02, 06-00-00"
KKR,28.47,28.26,28.51,28.21,3064589,"2019-12-03, 06-00-00"
KKR,28.47,28.72,28.89,28.46,2165447,"2019-12-04, 06-00-00"
KKR,28.95,29.11,29.24,28.89,1657602,"2019-12-05, 06-00-00"
KKR,29.31,29.13,29.47,29.13,1559870,"2019-12-06, 06-00-00"
KKR,29.17,28.99,29.33,28.96,1561475,"2019-12-09, 06-00-00"
KKR,29.0,29.13,29.22,28.93,1800555,"2019-12-10, 06-00-00"
KKR,29.22,29.14,29.27,29.04,2049518,"2019-12-11, 06-00-00"
KKR,29.2,29.26,29.4,28.97,2521500,"2019-12-12, 06-00-00"
KKR,29.18,29.15,29.49,29.12,2855851,"2019-12-13, 06-00-00"
KKR,29.36,29.51,29.665,29.33,5713999,"2019-12-16, 06-00-00"
KKR,29.53,29.41,29.56,29.09,5924345,"2019-12-17, 06-00-00"
KKR,29.44,29.34,29.655,29.34,3346507,"2019-12-18, 06-00-00"
KKR,29.45,29.78,29.9,29.41,7464596,"2019-12-19, 06-00-00"
KKR,29.96,29.65,30.18,29.49,5267840,"2019-12-20, 06-00-00"
KKR,29.77,29.04,29.83,29.02,2378387,"2019-12-23, 06-00-00"
KKR,29.02,29.0,29.13,28.84,957550,"2019-12-24, 06-00-00"
KKR,29.44,29.28,29.53,29.185,1193865,"2019-12-26, 06-00-00"
KKR,29.28,29.17,29.44,29.08,1300105,"2019-12-27, 06-00-00"
KKR,29.25,29.05,29.3361,28.895,1542809,"2019-12-30, 06-00-00"
KKR,28.86,29.17,29.36,28.8,1630356,"2019-12-31, 06-00-00"
KKR,29.41,29.37,29.5,29.13,2701458,"2020-01-02, 06-00-00"
KKR,29.0,29.02,29.27,28.87,2001945,"2020-01-03, 06-00-00"
KKR,28.71,29.05,29.07,28.59,2551635,"2020-01-06, 06-00-00"
KKR,29.0,29.07,29.34,29.0,1765490,"2020-01-07, 06-00-00"
KKR,29.13,29.66,29.77,29.09,3036459,"2020-01-08, 06-00-00"
KKR,29.94,29.94,30.3,29.81,4061454,"2020-01-09, 06-00-00"
KKR,29.94,29.98,30.07,29.85,2711632,"2020-01-10, 06-00-00"
KKR,29.83,30.0,30.08,29.67,2237584,"2020-01-13, 06-00-00"
KKR,29.9,29.29,30.11,29.28,3933662,"2020-01-14, 06-00-00"
KKR,29.21,29.53,29.715,29.16,2549859,"2020-01-15, 06-00-00"
KKR,29.7,30.51,30.54,29.665,3764803,"2020-01-16, 06-00-00"
KKR,30.74,31.2,31.335,30.65,3839513,"2020-01-17, 06-00-00"
KKR,31.24,30.73,31.355,30.675,3157791,"2020-01-21, 06-00-00"
KKR,31.08,31.49,31.84,30.89,3211738,"2020-01-22, 06-00-00"
KKR,31.5,31.2,31.53,31.065,3101395,"2020-01-23, 06-00-00"
KKR,31.32,30.69,31.49,30.5,3698595,"2020-01-24, 06-00-00"
KKR,29.81,30.31,30.34,29.35,4322175,"2020-01-27, 06-00-00"
KKR,30.51,30.43,30.81,30.33,2560092,"2020-01-28, 06-00-00"
KKR,30.59,31.02,31.2,30.46,3552100,"2020-01-29, 06-00-00"
KKR,30.77,30.39,31.23,30.04,4495033,"2020-01-30, 06-00-00"
KKR,30.75,31.9,32.12,29.69,9965663,"2020-01-31, 06-00-00"
KKR,32.78,31.74,32.98,31.645,4204939,"2020-02-03, 06-00-00"
KKR,32.08,32.6,32.93,32.0,3505823,"2020-02-04, 06-00-00"
KKR,32.95,33.14,33.17,32.82,2963560,"2020-02-05, 06-00-00"
KKR,33.29,33.69,33.91,33.11,2965547,"2020-02-06, 06-00-00"
KKR,33.33,33.32,33.58,33.12,2730770,"2020-02-07, 06-00-00"
KKR,33.0,33.6,33.65,32.6575,2609425,"2020-02-10, 06-00-00"
KKR,33.79,33.82,34.08,33.66,2776353,"2020-02-11, 06-00-00"
KKR,34.04,33.36,34.14,33.34,1393746,"2020-02-12, 06-00-00"
KKR,33.29,33.51,33.64,33.2,2543444,"2020-02-13, 06-00-00"
