symbol,open,close,date
TG,15.99,15.56,"2019-11-18, 06-00-00"
TG,15.76,15.62,"2019-11-19, 06-00-00"
TG,15.6,15.44,"2019-11-20, 06-00-00"
TG,15.47,15.22,"2019-11-21, 06-00-00"
TG,15.26,15.17,"2019-11-22, 06-00-00"
TG,15.27,15.62,"2019-11-25, 06-00-00"
TG,15.62,15.73,"2019-11-26, 06-00-00"
TG,15.8,15.77,"2019-11-27, 06-00-00"
TG,15.61,15.56,"2019-11-29, 06-00-00"
TG,15.61,15.54,"2019-12-02, 06-00-00"
TG,15.35,15.28,"2019-12-03, 06-00-00"
TG,15.47,15.53,"2019-12-04, 06-00-00"
TG,15.56,15.55,"2019-12-05, 06-00-00"
TG,15.78,16.41,"2019-12-06, 06-00-00"
TG,16.34,16.54,"2019-12-09, 06-00-00"
TG,16.55,16.83,"2019-12-10, 06-00-00"
TG,16.83,17.11,"2019-12-11, 06-00-00"
TG,17.04,17.34,"2019-12-12, 06-00-00"
TG,17.21,17.2,"2019-12-13, 06-00-00"
TG,17.34,16.73,"2019-12-16, 06-00-00"
TG,16.75,16.56,"2019-12-17, 06-00-00"
TG,16.72,16.32,"2019-12-18, 06-00-00"
TG,16.33,16.21,"2019-12-19, 06-00-00"
TG,16.38,15.82,"2019-12-20, 06-00-00"
TG,15.86,16.05,"2019-12-23, 06-00-00"
TG,16.1,16.12,"2019-12-24, 06-00-00"
TG,16.15,16.06,"2019-12-26, 06-00-00"
TG,16.21,15.92,"2019-12-27, 06-00-00"
TG,16.03,16.05,"2019-12-30, 06-00-00"
TG,15.91,16.38,"2019-12-31, 06-00-00"
TG,16.43,16.33,"2020-01-02, 06-00-00"
TG,16.05,15.97,"2020-01-03, 06-00-00"
TG,15.73,15.98,"2020-01-06, 06-00-00"
TG,15.89,15.8,"2020-01-07, 06-00-00"
TG,15.73,15.57,"2020-01-08, 06-00-00"
TG,15.66,15.4,"2020-01-09, 06-00-00"
TG,15.35,15.2,"2020-01-10, 06-00-00"
TG,15.21,15.43,"2020-01-13, 06-00-00"
TG,15.42,15.68,"2020-01-14, 06-00-00"
TG,15.54,15.73,"2020-01-15, 06-00-00"
TG,15.85,16.13,"2020-01-16, 06-00-00"
TG,16.29,16.35,"2020-01-17, 06-00-00"
TG,16.3,15.64,"2020-01-21, 06-00-00"
TG,15.63,15.53,"2020-01-22, 06-00-00"
TG,15.49,15.81,"2020-01-23, 06-00-00"
TG,15.84,15.6,"2020-01-24, 06-00-00"
TG,15.18,15.12,"2020-01-27, 06-00-00"
TG,15.29,15.06,"2020-01-28, 06-00-00"
TG,15.06,14.86,"2020-01-29, 06-00-00"
TG,14.63,14.76,"2020-01-30, 06-00-00"
TG,14.68,14.38,"2020-01-31, 06-00-00"
TG,14.52,14.24,"2020-02-03, 06-00-00"
TG,14.52,14.4,"2020-02-04, 06-00-00"
TG,14.64,15.22,"2020-02-05, 06-00-00"
TG,15.27,14.9,"2020-02-06, 06-00-00"
TG,14.78,14.71,"2020-02-07, 06-00-00"
TG,14.62,14.65,"2020-02-10, 06-00-00"
TG,14.78,15.11,"2020-02-11, 06-00-00"
TG,15.23,15.0,"2020-02-12, 06-00-00"
TG,14.73,14.83,"2020-02-13, 06-00-00"
TG,14.83,14.6,"2020-02-14, 06-00-00"
TG,14.54,14.36,"2020-02-18, 06-00-00"
TG,14.44,14.27,"2020-02-19, 06-00-00"
TG,14.23,14.45,"2020-02-20, 06-00-00"
TG,14.44,14.03,"2020-02-21, 06-00-00"
TG,13.36,13.5,"2020-02-24, 06-00-00"
TG,13.43,12.29,"2020-02-25, 06-00-00"
TG,12.4,12.0,"2020-02-26, 06-00-00"
TG,11.58,11.05,"2020-02-27, 06-00-00"
TG,10.55,11.09,"2020-02-28, 06-00-00"
TG,11.12,11.14,"2020-03-02, 06-00-00"
TG,11.14,11.12,"2020-03-03, 06-00-00"
TG,11.36,11.6,"2020-03-04, 06-00-00"
TG,11.23,10.74,"2020-03-05, 06-00-00"
TG,10.49,10.29,"2020-03-06, 06-00-00"
TG,9.05,8.04,"2020-03-09, 05-00-00"
TG,8.53,8.59,"2020-03-10, 05-00-00"
TG,8.12,7.91,"2020-03-11, 05-00-00"
TG,7.29,5.35,"2020-03-12, 05-00-00"
TG,5.89,7.03,"2020-03-13, 05-00-00"
TG,6.53,6.63,"2020-03-16, 05-00-00"
TG,6.9,10.57,"2020-03-17, 05-00-00"
TG,9.43,8.44,"2020-03-18, 05-00-00"
TG,8.59,8.72,"2020-03-19, 05-00-00"
TG,8.67,7.36,"2020-03-20, 05-00-00"
TG,7.36,7.54,"2020-03-23, 05-00-00"
TG,8.04,8.18,"2020-03-24, 05-00-00"
TG,8.43,7.97,"2020-03-25, 05-00-00"
TG,8.43,9.3,"2020-03-26, 05-00-00"
TG,8.58,8.65,"2020-03-27, 05-00-00"
TG,8.82,9.76,"2020-03-30, 05-00-00"
TG,9.64,9.66,"2020-03-31, 05-00-00"
TG,8.97,9.29,"2020-04-01, 05-00-00"
TG,9.06,9.15,"2020-04-02, 05-00-00"
