symbol,open,close,date
TD,57.95,58.07,"2019-11-18, 06-00-00"
TD,58.14,58.01,"2019-11-19, 06-00-00"
TD,57.82,57.56,"2019-11-20, 06-00-00"
TD,58.22,58.14,"2019-11-21, 06-00-00"
TD,58.25,57.96,"2019-11-22, 06-00-00"
TD,58.0,58.28,"2019-11-25, 06-00-00"
TD,58.14,57.95,"2019-11-26, 06-00-00"
TD,58.07,57.89,"2019-11-27, 06-00-00"
TD,57.94,57.8,"2019-11-29, 06-00-00"
TD,57.7,57.34,"2019-12-02, 06-00-00"
TD,57.08,56.95,"2019-12-03, 06-00-00"
TD,57.14,57.32,"2019-12-04, 06-00-00"
TD,56.68,55.4,"2019-12-05, 06-00-00"
TD,55.64,55.35,"2019-12-06, 06-00-00"
TD,55.37,55.13,"2019-12-09, 06-00-00"
TD,55.06,55.11,"2019-12-10, 06-00-00"
TD,55.06,55.25,"2019-12-11, 06-00-00"
TD,55.12,55.67,"2019-12-12, 06-00-00"
TD,55.79,56.33,"2019-12-13, 06-00-00"
TD,57.05,56.61,"2019-12-16, 06-00-00"
TD,56.39,56.74,"2019-12-17, 06-00-00"
TD,56.79,56.44,"2019-12-18, 06-00-00"
TD,56.5,56.08,"2019-12-19, 06-00-00"
TD,55.98,56.14,"2019-12-20, 06-00-00"
TD,56.13,55.92,"2019-12-23, 06-00-00"
TD,55.9,55.88,"2019-12-24, 06-00-00"
TD,55.61,55.93,"2019-12-26, 06-00-00"
TD,56.19,56.07,"2019-12-27, 06-00-00"
TD,56.31,55.98,"2019-12-30, 06-00-00"
TD,56.06,56.13,"2019-12-31, 06-00-00"
TD,56.26,56.54,"2020-01-02, 06-00-00"
TD,56.24,56.49,"2020-01-03, 06-00-00"
TD,56.24,56.6,"2020-01-06, 06-00-00"
TD,56.52,56.34,"2020-01-07, 06-00-00"
TD,56.3,56.67,"2020-01-08, 06-00-00"
TD,56.13,55.99,"2020-01-09, 06-00-00"
TD,56.02,55.88,"2020-01-10, 06-00-00"
TD,55.94,56.03,"2020-01-13, 06-00-00"
TD,55.98,55.77,"2020-01-14, 06-00-00"
TD,55.62,56.2,"2020-01-15, 06-00-00"
TD,56.32,56.7,"2020-01-16, 06-00-00"
TD,56.72,56.74,"2020-01-17, 06-00-00"
TD,56.6,56.53,"2020-01-21, 06-00-00"
TD,56.57,56.42,"2020-01-22, 06-00-00"
TD,56.24,56.5,"2020-01-23, 06-00-00"
TD,56.54,56.46,"2020-01-24, 06-00-00"
TD,55.57,56.08,"2020-01-27, 06-00-00"
TD,56.16,56.39,"2020-01-28, 06-00-00"
TD,56.4,56.04,"2020-01-29, 06-00-00"
TD,55.75,55.92,"2020-01-30, 06-00-00"
TD,55.5,55.26,"2020-01-31, 06-00-00"
TD,55.22,54.99,"2020-02-03, 06-00-00"
TD,55.47,56.04,"2020-02-04, 06-00-00"
TD,56.45,56.6,"2020-02-05, 06-00-00"
TD,56.87,56.93,"2020-02-06, 06-00-00"
TD,56.77,56.98,"2020-02-07, 06-00-00"
TD,56.66,56.78,"2020-02-10, 06-00-00"
TD,57.0,56.92,"2020-02-11, 06-00-00"
TD,57.14,56.84,"2020-02-12, 06-00-00"
TD,56.7,56.52,"2020-02-13, 06-00-00"
TD,56.52,56.82,"2020-02-14, 06-00-00"
TD,56.53,56.82,"2020-02-18, 06-00-00"
TD,56.98,57.12,"2020-02-19, 06-00-00"
TD,57.08,57.26,"2020-02-20, 06-00-00"
TD,57.18,57.31,"2020-02-21, 06-00-00"
TD,56.08,56.24,"2020-02-24, 06-00-00"
TD,56.22,55.22,"2020-02-25, 06-00-00"
TD,55.33,54.96,"2020-02-26, 06-00-00"
TD,53.13,52.0,"2020-02-27, 06-00-00"
TD,51.11,51.61,"2020-02-28, 06-00-00"
TD,51.48,52.2,"2020-03-02, 06-00-00"
TD,52.27,50.77,"2020-03-03, 06-00-00"
TD,51.36,51.25,"2020-03-04, 06-00-00"
TD,50.5,50.12,"2020-03-05, 06-00-00"
TD,49.06,48.78,"2020-03-06, 06-00-00"
TD,43.86,41.99,"2020-03-09, 05-00-00"
TD,44.51,43.85,"2020-03-10, 05-00-00"
TD,43.17,42.12,"2020-03-11, 05-00-00"
TD,39.62,37.41,"2020-03-12, 05-00-00"
TD,39.62,43.42,"2020-03-13, 05-00-00"
TD,37.35,39.25,"2020-03-16, 05-00-00"
TD,39.68,40.56,"2020-03-17, 05-00-00"
TD,38.38,37.94,"2020-03-18, 05-00-00"
TD,37.04,37.43,"2020-03-19, 05-00-00"
TD,38.72,36.91,"2020-03-20, 05-00-00"
TD,36.08,33.83,"2020-03-23, 05-00-00"
TD,36.03,38.66,"2020-03-24, 05-00-00"
TD,39.68,41.41,"2020-03-25, 05-00-00"
TD,42.19,42.85,"2020-03-26, 05-00-00"
TD,41.0,40.5,"2020-03-27, 05-00-00"
TD,40.22,41.3,"2020-03-30, 05-00-00"
TD,40.89,42.39,"2020-03-31, 05-00-00"
TD,40.44,40.02,"2020-04-01, 05-00-00"
