symbol,open,close,volume,date
PSN,39.0,38.99,520128,"2019-11-18, 06-00-00"
PSN,39.16,39.11,418735,"2019-11-19, 06-00-00"
PSN,39.36,38.99,191430,"2019-11-20, 06-00-00"
PSN,39.21,38.31,217320,"2019-11-21, 06-00-00"
PSN,38.3,38.49,141153,"2019-11-22, 06-00-00"
PSN,38.67,39.83,374391,"2019-11-25, 06-00-00"
PSN,39.77,39.71,748914,"2019-11-26, 06-00-00"
PSN,39.75,39.93,234715,"2019-11-27, 06-00-00"
PSN,39.74,40.03,126141,"2019-11-29, 06-00-00"
PSN,40.16,39.92,299937,"2019-12-02, 06-00-00"
PSN,39.4,39.8,238415,"2019-12-03, 06-00-00"
PSN,39.96,40.07,239307,"2019-12-04, 06-00-00"
PSN,40.17,39.9,220860,"2019-12-05, 06-00-00"
PSN,40.2,40.33,154054,"2019-12-06, 06-00-00"
PSN,40.23,39.95,176948,"2019-12-09, 06-00-00"
PSN,40.31,40.18,303857,"2019-12-10, 06-00-00"
PSN,40.17,40.99,202927,"2019-12-11, 06-00-00"
PSN,41.18,42.35,387350,"2019-12-12, 06-00-00"
PSN,42.1,41.41,254684,"2019-12-13, 06-00-00"
PSN,41.89,41.13,261898,"2019-12-16, 06-00-00"
PSN,41.34,41.72,374465,"2019-12-17, 06-00-00"
PSN,41.76,40.73,224681,"2019-12-18, 06-00-00"
PSN,40.88,40.9,268631,"2019-12-19, 06-00-00"
PSN,41.08,40.88,617916,"2019-12-20, 06-00-00"
PSN,40.91,41.95,155897,"2019-12-23, 06-00-00"
PSN,42.0,41.61,121330,"2019-12-24, 06-00-00"
PSN,41.64,41.68,113503,"2019-12-26, 06-00-00"
PSN,41.65,41.14,135951,"2019-12-27, 06-00-00"
PSN,41.15,41.43,185624,"2019-12-30, 06-00-00"
PSN,41.39,41.28,155425,"2019-12-31, 06-00-00"
PSN,41.4,42.98,271618,"2020-01-02, 06-00-00"
PSN,42.63,43.48,184819,"2020-01-03, 06-00-00"
PSN,43.27,42.99,195548,"2020-01-06, 06-00-00"
PSN,43.11,43.52,202318,"2020-01-07, 06-00-00"
PSN,43.8,42.67,256122,"2020-01-08, 06-00-00"
PSN,42.29,43.21,317179,"2020-01-09, 06-00-00"
PSN,43.25,42.4,301245,"2020-01-10, 06-00-00"
PSN,42.48,42.99,221093,"2020-01-13, 06-00-00"
PSN,42.87,42.6,96801,"2020-01-14, 06-00-00"
PSN,42.62,42.4,207033,"2020-01-15, 06-00-00"
PSN,42.61,42.21,203774,"2020-01-16, 06-00-00"
PSN,42.43,42.03,339556,"2020-01-17, 06-00-00"
PSN,41.94,43.11,415387,"2020-01-21, 06-00-00"
PSN,43.31,42.76,429949,"2020-01-22, 06-00-00"
PSN,42.79,42.87,243843,"2020-01-23, 06-00-00"
