symbol,open,close,volume,date
FINS,20.9,20.61,45536,"2019-11-18, 06-00-00"
FINS,20.65,20.7,33037,"2019-11-19, 06-00-00"
FINS,20.75,20.7572,9997,"2019-11-20, 06-00-00"
FINS,20.825,20.9,15871,"2019-11-21, 06-00-00"
FINS,20.9,20.9,16324,"2019-11-22, 06-00-00"
FINS,20.95,21.0,32007,"2019-11-25, 06-00-00"
FINS,20.85,20.5889,27761,"2019-11-26, 06-00-00"
FINS,20.64,20.6,30778,"2019-11-27, 06-00-00"
FINS,20.9,20.65,11915,"2019-11-29, 06-00-00"
FINS,20.76,20.51,15052,"2019-12-02, 06-00-00"
FINS,20.63,20.68,29039,"2019-12-03, 06-00-00"
FINS,20.77,20.67,20275,"2019-12-04, 06-00-00"
FINS,20.6856,20.5,24425,"2019-12-05, 06-00-00"
FINS,20.5939,20.5,35496,"2019-12-06, 06-00-00"
FINS,20.57,20.57,32036,"2019-12-09, 06-00-00"
FINS,20.73,20.58,28433,"2019-12-10, 06-00-00"
FINS,20.6,20.58,18430,"2019-12-11, 06-00-00"
FINS,20.72,20.58,22990,"2019-12-12, 06-00-00"
FINS,20.6,20.7,42240,"2019-12-13, 06-00-00"
FINS,20.71,20.51,26353,"2019-12-16, 06-00-00"
FINS,20.74,20.5336,27211,"2019-12-17, 06-00-00"
FINS,20.5808,20.52,39510,"2019-12-18, 06-00-00"
FINS,20.5,20.52,41822,"2019-12-19, 06-00-00"
FINS,20.61,20.705,89254,"2019-12-20, 06-00-00"
FINS,20.93,20.8,39440,"2019-12-23, 06-00-00"
FINS,20.9,20.796,15681,"2019-12-24, 06-00-00"
FINS,20.86,20.9,54887,"2019-12-26, 06-00-00"
FINS,20.87,20.7,61482,"2019-12-27, 06-00-00"
FINS,20.7,20.7,52600,"2019-12-30, 06-00-00"
FINS,20.72,20.69,34830,"2019-12-31, 06-00-00"
FINS,20.83,20.72,57112,"2020-01-02, 06-00-00"
FINS,20.7261,20.72,27617,"2020-01-03, 06-00-00"
FINS,20.81,20.85,52292,"2020-01-06, 06-00-00"
FINS,20.89,20.745,26316,"2020-01-07, 06-00-00"
FINS,20.71,20.74,29400,"2020-01-08, 06-00-00"
FINS,20.84,20.75,19983,"2020-01-09, 06-00-00"
FINS,20.82,20.778,33510,"2020-01-10, 06-00-00"
FINS,20.83,20.8362,44738,"2020-01-13, 06-00-00"
FINS,20.84,20.84,46429,"2020-01-14, 06-00-00"
FINS,20.9,20.77,43179,"2020-01-15, 06-00-00"
FINS,20.67,20.7,19874,"2020-01-16, 06-00-00"
FINS,20.79,20.754,24371,"2020-01-17, 06-00-00"
FINS,20.85,21.1222,32322,"2020-01-21, 06-00-00"
FINS,21.2,21.42,46280,"2020-01-22, 06-00-00"
FINS,21.65,21.35,68395,"2020-01-23, 06-00-00"
FINS,21.45,21.1,57931,"2020-01-24, 06-00-00"
FINS,21.08,21.2,62510,"2020-01-27, 06-00-00"
FINS,21.51,21.54,45226,"2020-01-28, 06-00-00"
FINS,21.75,21.1,44893,"2020-01-29, 06-00-00"
FINS,21.14,21.3,21737,"2020-01-30, 06-00-00"
FINS,21.56,21.3,29444,"2020-01-31, 06-00-00"
FINS,21.51,21.49,33121,"2020-02-03, 06-00-00"
