symbol,open,close,volume,date
MCI,17.11,17.06,34521,"2019-11-18, 06-00-00"
MCI,17.03,17.08,9271,"2019-11-19, 06-00-00"
MCI,17.08,16.86,22185,"2019-11-20, 06-00-00"
MCI,17.04,16.95,8832,"2019-11-21, 06-00-00"
MCI,16.9531,17.076,18187,"2019-11-22, 06-00-00"
MCI,17.01,17.05,10111,"2019-11-25, 06-00-00"
MCI,16.93,16.9412,14282,"2019-11-26, 06-00-00"
MCI,16.9,17.06,11766,"2019-11-27, 06-00-00"
MCI,17.06,16.81,13765,"2019-11-29, 06-00-00"
MCI,16.89,16.8,10787,"2019-12-02, 06-00-00"
MCI,16.81,16.6377,19167,"2019-12-03, 06-00-00"
MCI,16.6,16.6,29616,"2019-12-04, 06-00-00"
MCI,16.69,16.4,32891,"2019-12-05, 06-00-00"
MCI,16.48,16.42,12945,"2019-12-06, 06-00-00"
MCI,16.38,16.37,14847,"2019-12-09, 06-00-00"
MCI,16.57,16.7,31860,"2019-12-10, 06-00-00"
MCI,16.62,16.4,15441,"2019-12-11, 06-00-00"
MCI,16.55,16.74,22559,"2019-12-12, 06-00-00"
MCI,16.4707,16.79,19002,"2019-12-13, 06-00-00"
MCI,16.6336,16.726,16618,"2019-12-16, 06-00-00"
MCI,16.58,16.52,19498,"2019-12-17, 06-00-00"
MCI,16.52,16.5286,27236,"2019-12-18, 06-00-00"
MCI,16.55,16.5541,23787,"2019-12-19, 06-00-00"
MCI,16.65,16.5282,32718,"2019-12-20, 06-00-00"
MCI,16.5994,17.08,26684,"2019-12-23, 06-00-00"
MCI,17.01,16.9643,9340,"2019-12-24, 06-00-00"
MCI,16.95,17.1,29885,"2019-12-26, 06-00-00"
MCI,17.08,17.0981,34641,"2019-12-27, 06-00-00"
MCI,16.94,16.77,20795,"2019-12-30, 06-00-00"
MCI,16.98,16.865,17923,"2019-12-31, 06-00-00"
MCI,17.0,16.72,7619,"2020-01-02, 06-00-00"
MCI,16.62,16.6306,33463,"2020-01-03, 06-00-00"
MCI,16.65,16.4289,21090,"2020-01-06, 06-00-00"
MCI,16.5,16.4479,10488,"2020-01-07, 06-00-00"
MCI,16.39,16.39,21239,"2020-01-08, 06-00-00"
MCI,16.5,16.4,12282,"2020-01-09, 06-00-00"
MCI,16.43,16.37,19811,"2020-01-10, 06-00-00"
MCI,16.38,16.2207,30121,"2020-01-13, 06-00-00"
MCI,16.24,16.13,28052,"2020-01-14, 06-00-00"
MCI,16.22,16.2,45714,"2020-01-15, 06-00-00"
MCI,16.3,16.29,25601,"2020-01-16, 06-00-00"
MCI,16.48,16.3558,67112,"2020-01-17, 06-00-00"
MCI,16.4,16.47,32549,"2020-01-21, 06-00-00"
MCI,16.46,16.7076,22257,"2020-01-22, 06-00-00"
MCI,16.68,16.75,9607,"2020-01-23, 06-00-00"
MCI,16.75,16.619,13462,"2020-01-24, 06-00-00"
MCI,16.6,16.32,21770,"2020-01-27, 06-00-00"
MCI,16.43,16.45,18279,"2020-01-28, 06-00-00"
MCI,16.49,16.64,17418,"2020-01-29, 06-00-00"
MCI,16.63,16.41,23516,"2020-01-30, 06-00-00"
MCI,16.51,16.59,12365,"2020-01-31, 06-00-00"
MCI,16.61,16.79,15440,"2020-02-03, 06-00-00"
MCI,16.79,16.76,15652,"2020-02-04, 06-00-00"
