symbol,open,close,date
TEL,93.03,92.45,"2019-11-18, 06-00-00"
TEL,92.92,92.6,"2019-11-19, 06-00-00"
TEL,92.47,91.83,"2019-11-20, 06-00-00"
TEL,91.37,90.85,"2019-11-21, 06-00-00"
TEL,91.6,90.59,"2019-11-22, 06-00-00"
TEL,91.14,93.13,"2019-11-25, 06-00-00"
TEL,93.4,93.3,"2019-11-26, 06-00-00"
TEL,93.46,93.41,"2019-11-27, 06-00-00"
TEL,93.35,92.71,"2019-11-29, 06-00-00"
TEL,92.65,90.96,"2019-12-02, 06-00-00"
TEL,89.84,89.59,"2019-12-03, 06-00-00"
TEL,90.58,90.5,"2019-12-04, 06-00-00"
TEL,90.83,91.15,"2019-12-05, 06-00-00"
TEL,92.01,92.15,"2019-12-06, 06-00-00"
TEL,92.0,91.56,"2019-12-09, 06-00-00"
TEL,91.73,91.53,"2019-12-10, 06-00-00"
TEL,92.05,93.15,"2019-12-11, 06-00-00"
TEL,92.96,94.45,"2019-12-12, 06-00-00"
TEL,94.98,94.0,"2019-12-13, 06-00-00"
TEL,94.48,95.21,"2019-12-16, 06-00-00"
TEL,95.66,95.45,"2019-12-17, 06-00-00"
TEL,96.01,95.51,"2019-12-18, 06-00-00"
TEL,95.17,95.41,"2019-12-19, 06-00-00"
TEL,95.7,95.92,"2019-12-20, 06-00-00"
TEL,96.11,95.08,"2019-12-23, 06-00-00"
TEL,95.14,95.2,"2019-12-24, 06-00-00"
TEL,95.5,95.31,"2019-12-26, 06-00-00"
TEL,95.89,95.51,"2019-12-27, 06-00-00"
TEL,95.7,95.58,"2019-12-30, 06-00-00"
TEL,95.31,95.84,"2019-12-31, 06-00-00"
TEL,96.85,96.51,"2020-01-02, 06-00-00"
TEL,94.96,95.37,"2020-01-03, 06-00-00"
TEL,94.8,94.71,"2020-01-06, 06-00-00"
TEL,94.38,96.67,"2020-01-07, 06-00-00"
TEL,96.96,97.67,"2020-01-08, 06-00-00"
TEL,98.1,97.77,"2020-01-09, 06-00-00"
TEL,97.92,98.07,"2020-01-10, 06-00-00"
TEL,98.21,97.92,"2020-01-13, 06-00-00"
TEL,98.8,100.32,"2020-01-14, 06-00-00"
TEL,99.68,98.84,"2020-01-15, 06-00-00"
TEL,99.4,99.5,"2020-01-16, 06-00-00"
TEL,99.58,100.18,"2020-01-17, 06-00-00"
TEL,100.58,99.5,"2020-01-21, 06-00-00"
TEL,99.83,98.95,"2020-01-22, 06-00-00"
TEL,98.31,100.37,"2020-01-23, 06-00-00"
TEL,101.0,98.4,"2020-01-24, 06-00-00"
TEL,96.65,96.84,"2020-01-27, 06-00-00"
TEL,97.54,98.1,"2020-01-28, 06-00-00"
TEL,99.29,98.07,"2020-01-29, 06-00-00"
TEL,97.17,95.82,"2020-01-30, 06-00-00"
TEL,95.3,92.18,"2020-01-31, 06-00-00"
TEL,92.89,94.0,"2020-02-03, 06-00-00"
TEL,95.71,95.33,"2020-02-04, 06-00-00"
TEL,96.04,96.96,"2020-02-05, 06-00-00"
TEL,97.09,94.63,"2020-02-06, 06-00-00"
TEL,93.91,93.22,"2020-02-07, 06-00-00"
TEL,92.66,93.18,"2020-02-10, 06-00-00"
TEL,93.73,93.45,"2020-02-11, 06-00-00"
TEL,94.39,94.92,"2020-02-12, 06-00-00"
TEL,94.47,94.54,"2020-02-13, 06-00-00"
TEL,94.56,93.3,"2020-02-14, 06-00-00"
TEL,92.74,91.98,"2020-02-18, 06-00-00"
TEL,92.47,93.38,"2020-02-19, 06-00-00"
TEL,92.35,92.92,"2020-02-20, 06-00-00"
TEL,92.04,91.73,"2020-02-21, 06-00-00"
TEL,88.91,88.09,"2020-02-24, 06-00-00"
TEL,89.0,86.35,"2020-02-25, 06-00-00"
TEL,86.94,86.16,"2020-02-26, 06-00-00"
TEL,84.19,83.19,"2020-02-27, 06-00-00"
TEL,80.43,82.87,"2020-02-28, 06-00-00"
TEL,83.62,85.35,"2020-03-02, 06-00-00"
TEL,85.14,83.0,"2020-03-03, 06-00-00"
TEL,84.09,85.8,"2020-03-04, 06-00-00"
TEL,82.94,81.37,"2020-03-05, 06-00-00"
TEL,77.65,78.69,"2020-03-06, 06-00-00"
TEL,72.88,74.14,"2020-03-09, 05-00-00"
TEL,76.78,78.7,"2020-03-10, 05-00-00"
TEL,76.12,72.99,"2020-03-11, 05-00-00"
TEL,67.69,67.6,"2020-03-12, 05-00-00"
TEL,71.22,70.21,"2020-03-13, 05-00-00"
TEL,56.17,60.94,"2020-03-16, 05-00-00"
TEL,62.28,63.06,"2020-03-17, 05-00-00"
TEL,58.29,53.08,"2020-03-18, 05-00-00"
TEL,52.62,54.6,"2020-03-19, 05-00-00"
TEL,55.81,55.56,"2020-03-20, 05-00-00"
TEL,53.93,54.67,"2020-03-23, 05-00-00"
TEL,57.6,60.56,"2020-03-24, 05-00-00"
TEL,60.74,63.49,"2020-03-25, 05-00-00"
TEL,63.64,68.2,"2020-03-26, 05-00-00"
TEL,65.23,62.78,"2020-03-27, 05-00-00"
TEL,62.64,63.72,"2020-03-30, 05-00-00"
TEL,63.11,62.98,"2020-03-31, 05-00-00"
TEL,60.31,59.12,"2020-04-01, 05-00-00"
TEL,59.06,58.99,"2020-04-02, 05-00-00"
TEL,59.12,58.69,"2020-04-03, 05-00-00"
TEL,61.48,65.62,"2020-04-06, 05-00-00"
TEL,68.33,65.04,"2020-04-07, 05-00-00"
TEL,65.96,69.06,"2020-04-08, 05-00-00"
TEL,69.6,71.17,"2020-04-09, 05-00-00"
TEL,70.95,69.12,"2020-04-13, 05-00-00"
TEL,70.44,69.97,"2020-04-14, 05-00-00"
TEL,67.52,65.41,"2020-04-15, 05-00-00"
TEL,65.88,63.66,"2020-04-16, 05-00-00"
TEL,65.23,67.44,"2020-04-17, 05-00-00"
TEL,66.04,66.58,"2020-04-20, 05-00-00"
TEL,64.98,64.55,"2020-04-21, 05-00-00"
TEL,66.53,67.28,"2020-04-22, 05-00-00"
TEL,67.52,68.15,"2020-04-23, 05-00-00"
TEL,68.76,70.15,"2020-04-24, 05-00-00"
TEL,70.64,73.47,"2020-04-27, 05-00-00"
TEL,78.54,73.65,"2020-04-28, 05-00-00"
TEL,76.04,78.38,"2020-04-29, 05-00-00"
TEL,77.01,73.46,"2020-04-30, 05-00-00"
TEL,71.56,70.58,"2020-05-01, 05-00-00"
TEL,70.07,69.46,"2020-05-04, 05-00-00"
TEL,70.4,70.82,"2020-05-05, 05-00-00"
TEL,71.06,71.83,"2020-05-06, 05-00-00"
TEL,72.9,73.32,"2020-05-07, 05-00-00"
TEL,74.67,76.75,"2020-05-08, 05-00-00"
TEL,75.56,74.61,"2020-05-11, 05-00-00"
TEL,74.56,71.41,"2020-05-12, 05-00-00"
TEL,70.73,68.75,"2020-05-13, 05-00-00"
TEL,67.86,69.85,"2020-05-14, 05-00-00"
TEL,69.13,70.04,"2020-05-15, 05-00-00"
TEL,72.84,76.27,"2020-05-18, 05-00-00"
TEL,76.45,76.37,"2020-05-19, 05-00-00"
TEL,77.59,78.35,"2020-05-20, 05-00-00"
TEL,77.4,76.29,"2020-05-21, 05-00-00"
TEL,76.34,76.23,"2020-05-22, 05-00-00"
TEL,79.27,80.62,"2020-05-26, 05-00-00"
TEL,81.92,83.22,"2020-05-27, 05-00-00"
TEL,83.85,82.78,"2020-05-28, 05-00-00"
TEL,82.31,81.25,"2020-05-29, 05-00-00"
TEL,82.5,84.53,"2020-06-01, 05-00-00"
TEL,85.04,86.27,"2020-06-02, 05-00-00"
TEL,87.95,89.1,"2020-06-03, 05-00-00"
TEL,88.08,88.82,"2020-06-04, 05-00-00"
TEL,91.81,91.04,"2020-06-05, 05-00-00"
TEL,91.87,91.65,"2020-06-08, 05-00-00"
TEL,89.7,87.08,"2020-06-09, 05-00-00"
TEL,87.53,85.14,"2020-06-10, 05-00-00"
TEL,82.63,78.87,"2020-06-11, 05-00-00"
TEL,81.7,78.59,"2020-06-12, 05-00-00"
TEL,76.98,79.94,"2020-06-15, 05-00-00"
TEL,82.85,82.2,"2020-06-16, 05-00-00"
TEL,82.53,81.41,"2020-06-17, 05-00-00"
TEL,80.63,81.33,"2020-06-18, 05-00-00"
TEL,82.76,80.7,"2020-06-19, 05-00-00"
TEL,80.29,80.95,"2020-06-22, 05-00-00"
TEL,82.03,81.66,"2020-06-23, 05-00-00"
TEL,81.01,78.07,"2020-06-24, 05-00-00"
TEL,77.39,78.98,"2020-06-25, 05-00-00"
TEL,78.88,78.68,"2020-06-26, 05-00-00"
TEL,79.13,80.6,"2020-06-29, 05-00-00"
TEL,80.11,81.55,"2020-06-30, 05-00-00"
TEL,81.83,80.06,"2020-07-01, 05-00-00"
TEL,81.4,80.88,"2020-07-02, 05-00-00"
TEL,82.62,82.5,"2020-07-06, 05-00-00"
TEL,81.66,80.83,"2020-07-07, 05-00-00"
TEL,81.33,80.09,"2020-07-08, 05-00-00"
TEL,80.0,79.06,"2020-07-09, 05-00-00"
TEL,78.7,78.77,"2020-07-10, 05-00-00"
TEL,79.92,79.79,"2020-07-13, 05-00-00"
TEL,79.0,81.47,"2020-07-14, 05-00-00"
TEL,83.27,85.49,"2020-07-15, 05-00-00"
TEL,84.61,84.72,"2020-07-16, 05-00-00"
TEL,84.88,85.58,"2020-07-17, 05-00-00"
TEL,84.98,85.2,"2020-07-20, 05-00-00"
TEL,87.65,86.14,"2020-07-21, 05-00-00"
TEL,86.87,86.78,"2020-07-22, 05-00-00"
TEL,86.48,88.31,"2020-07-23, 05-00-00"
TEL,87.72,87.27,"2020-07-24, 05-00-00"
TEL,87.84,89.94,"2020-07-27, 05-00-00"
TEL,88.95,86.91,"2020-07-28, 05-00-00"
TEL,84.95,89.89,"2020-07-29, 05-00-00"
TEL,89.51,89.2,"2020-07-30, 05-00-00"
TEL,88.76,89.07,"2020-07-31, 05-00-00"
TEL,89.41,89.79,"2020-08-03, 05-00-00"
TEL,89.7,91.07,"2020-08-04, 05-00-00"
TEL,91.63,92.24,"2020-08-05, 05-00-00"
TEL,91.46,91.71,"2020-08-06, 05-00-00"
TEL,91.12,92.42,"2020-08-07, 05-00-00"
TEL,92.55,94.25,"2020-08-10, 05-00-00"
TEL,95.86,95.04,"2020-08-11, 05-00-00"
TEL,95.15,95.45,"2020-08-12, 05-00-00"
TEL,94.92,95.89,"2020-08-13, 05-00-00"
TEL,95.06,94.76,"2020-08-14, 05-00-00"
TEL,95.12,94.76,"2020-08-17, 05-00-00"
TEL,94.52,94.04,"2020-08-18, 05-00-00"
TEL,94.18,94.17,"2020-08-19, 05-00-00"
TEL,93.05,92.39,"2020-08-20, 05-00-00"
TEL,92.59,93.54,"2020-08-21, 05-00-00"
TEL,93.75,94.68,"2020-08-24, 05-00-00"
TEL,95.0,94.91,"2020-08-25, 05-00-00"
TEL,95.25,95.8,"2020-08-26, 05-00-00"
TEL,95.92,95.45,"2020-08-27, 05-00-00"
TEL,95.37,97.94,"2020-08-28, 05-00-00"
TEL,98.17,96.6,"2020-08-31, 05-00-00"
TEL,96.28,98.51,"2020-09-01, 05-00-00"
TEL,99.0,100.64,"2020-09-02, 05-00-00"
TEL,99.85,97.83,"2020-09-03, 05-00-00"
TEL,97.65,98.75,"2020-09-04, 05-00-00"
TEL,97.39,95.4,"2020-09-08, 05-00-00"
TEL,96.88,98.05,"2020-09-09, 05-00-00"
TEL,99.08,96.8,"2020-09-10, 05-00-00"
TEL,97.29,97.83,"2020-09-11, 05-00-00"
TEL,98.95,99.58,"2020-09-14, 05-00-00"
TEL,100.29,100.95,"2020-09-15, 05-00-00"
TEL,102.25,101.87,"2020-09-16, 05-00-00"
TEL,100.8,101.09,"2020-09-17, 05-00-00"
TEL,100.48,98.59,"2020-09-18, 05-00-00"
TEL,97.31,96.37,"2020-09-21, 05-00-00"
TEL,96.87,96.33,"2020-09-22, 05-00-00"
TEL,96.13,93.96,"2020-09-23, 05-00-00"
TEL,93.0,94.18,"2020-09-24, 05-00-00"
TEL,93.91,95.37,"2020-09-25, 05-00-00"
TEL,96.92,97.09,"2020-09-28, 05-00-00"
TEL,97.43,97.45,"2020-09-29, 05-00-00"
TEL,97.69,97.74,"2020-09-30, 05-00-00"
TEL,99.3,98.55,"2020-10-01, 05-00-00"
TEL,96.16,98.36,"2020-10-02, 05-00-00"
TEL,99.67,101.37,"2020-10-05, 05-00-00"
TEL,101.4,101.83,"2020-10-06, 05-00-00"
TEL,103.15,104.55,"2020-10-07, 05-00-00"
TEL,105.32,106.01,"2020-10-08, 05-00-00"
TEL,107.64,107.35,"2020-10-09, 05-00-00"
TEL,107.84,107.33,"2020-10-12, 05-00-00"
TEL,107.06,106.38,"2020-10-13, 05-00-00"
TEL,106.93,105.65,"2020-10-14, 05-00-00"
TEL,104.73,107.13,"2020-10-15, 05-00-00"
TEL,107.87,107.76,"2020-10-16, 05-00-00"
TEL,107.94,105.43,"2020-10-19, 05-00-00"
TEL,107.29,106.02,"2020-10-20, 05-00-00"
TEL,106.07,105.9,"2020-10-21, 05-00-00"
TEL,106.46,106.29,"2020-10-22, 05-00-00"
TEL,107.03,106.3,"2020-10-23, 05-00-00"
TEL,104.76,103.97,"2020-10-26, 05-00-00"
TEL,103.61,101.67,"2020-10-27, 05-00-00"
TEL,100.29,96.87,"2020-10-28, 05-00-00"
TEL,96.28,96.05,"2020-10-29, 05-00-00"
