symbol,open,close,high,low,volume,date
EQR,86.68,86.99,87.61,86.54,926972,"2019-11-18, 06-00-00"
EQR,87.09,87.07,87.35,86.47,982842,"2019-11-19, 06-00-00"
EQR,87.07,86.66,87.57,86.63,953956,"2019-11-20, 06-00-00"
EQR,86.32,85.05,86.4,84.87,1969267,"2019-11-21, 06-00-00"
EQR,85.23,84.79,85.47,84.315,2695140,"2019-11-22, 06-00-00"
EQR,85.03,84.52,85.71,84.34,1808125,"2019-11-25, 06-00-00"
EQR,84.73,85.37,85.74,84.58,3606636,"2019-11-26, 06-00-00"
EQR,85.19,85.63,85.93,84.92,1316350,"2019-11-27, 06-00-00"
EQR,85.77,85.1,86.28,85.07,762915,"2019-11-29, 06-00-00"
EQR,84.86,83.5,85.15,83.41,2634389,"2019-12-02, 06-00-00"
EQR,83.62,83.85,84.36,83.5248,1806292,"2019-12-03, 06-00-00"
EQR,83.36,84.25,84.8,83.36,1985232,"2019-12-04, 06-00-00"
EQR,84.06,84.54,84.59,83.73,1489009,"2019-12-05, 06-00-00"
EQR,84.54,84.44,85.04,84.17,1223827,"2019-12-06, 06-00-00"
EQR,84.54,84.55,84.69,83.86,1151472,"2019-12-09, 06-00-00"
EQR,84.85,84.14,84.99,83.88,1096730,"2019-12-10, 06-00-00"
EQR,84.15,82.68,84.43,82.41,1376699,"2019-12-11, 06-00-00"
EQR,82.6,81.78,82.995,81.27,2147357,"2019-12-12, 06-00-00"
EQR,81.94,81.01,82.43,80.55,1762319,"2019-12-13, 06-00-00"
EQR,81.19,81.5,81.64,80.39,1991936,"2019-12-16, 06-00-00"
EQR,81.78,80.11,81.88,80.03,1603759,"2019-12-17, 06-00-00"
EQR,79.48,80.29,80.62,79.22,2775362,"2019-12-18, 06-00-00"
EQR,80.36,80.36,80.54,80.03,2198639,"2019-12-19, 06-00-00"
EQR,79.47,80.3,80.78,79.02,5479995,"2019-12-20, 06-00-00"
EQR,80.72,79.71,80.72,79.56,1086991,"2019-12-23, 06-00-00"
EQR,79.84,80.38,80.42,79.66,409408,"2019-12-24, 06-00-00"
EQR,80.59,80.59,80.65,80.2,833888,"2019-12-26, 06-00-00"
EQR,80.94,80.95,81.16,80.6,1008368,"2019-12-27, 06-00-00"
EQR,80.7,80.72,81.16,80.5,1166012,"2019-12-30, 06-00-00"
