symbol,open,close,date
LUB,2.04,2.15,"2019-11-18, 06-00-00"
LUB,2.19,2.26,"2019-11-19, 06-00-00"
LUB,2.28,2.06,"2019-11-20, 06-00-00"
LUB,2.07,2.12,"2019-11-21, 06-00-00"
LUB,2.17,2.08,"2019-11-22, 06-00-00"
LUB,2.1579,2.15,"2019-11-25, 06-00-00"
LUB,2.07,1.875,"2019-11-26, 06-00-00"
LUB,1.85,2.04,"2019-11-27, 06-00-00"
LUB,2.0,2.08,"2019-11-29, 06-00-00"
LUB,2.14,2.1,"2019-12-02, 06-00-00"
LUB,2.1,2.05,"2019-12-03, 06-00-00"
LUB,2.13,2.08,"2019-12-04, 06-00-00"
LUB,2.06,2.1,"2019-12-05, 06-00-00"
LUB,2.09,2.1,"2019-12-06, 06-00-00"
LUB,2.14,2.15,"2019-12-09, 06-00-00"
LUB,2.14,2.1364,"2019-12-10, 06-00-00"
LUB,2.1,2.15,"2019-12-11, 06-00-00"
LUB,2.11,2.19,"2019-12-12, 06-00-00"
LUB,2.16,2.18,"2019-12-13, 06-00-00"
LUB,2.19,2.15,"2019-12-16, 06-00-00"
LUB,2.1799,2.16,"2019-12-17, 06-00-00"
LUB,2.19,2.22,"2019-12-18, 06-00-00"
LUB,2.19,2.2,"2019-12-19, 06-00-00"
LUB,2.17,2.25,"2019-12-20, 06-00-00"
LUB,2.28,2.19,"2019-12-23, 06-00-00"
LUB,2.1724,2.19,"2019-12-24, 06-00-00"
LUB,2.22,2.27,"2019-12-26, 06-00-00"
LUB,2.27,2.27,"2019-12-27, 06-00-00"
LUB,2.29,2.2952,"2019-12-30, 06-00-00"
LUB,2.27,2.2,"2019-12-31, 06-00-00"
LUB,2.1962,2.21,"2020-01-02, 06-00-00"
LUB,2.2,2.16,"2020-01-03, 06-00-00"
LUB,2.15,2.1566,"2020-01-06, 06-00-00"
LUB,2.2,2.18,"2020-01-07, 06-00-00"
LUB,2.18,2.195,"2020-01-08, 06-00-00"
LUB,2.1686,2.22,"2020-01-09, 06-00-00"
LUB,2.25,2.21,"2020-01-10, 06-00-00"
LUB,2.2,2.225,"2020-01-13, 06-00-00"
LUB,2.23,2.25,"2020-01-14, 06-00-00"
LUB,2.2325,2.31,"2020-01-15, 06-00-00"
LUB,2.33,2.3596,"2020-01-16, 06-00-00"
LUB,2.33,2.36,"2020-01-17, 06-00-00"
LUB,2.3101,2.34,"2020-01-21, 06-00-00"
LUB,2.3533,2.4,"2020-01-22, 06-00-00"
LUB,2.39,2.4,"2020-01-23, 06-00-00"
LUB,2.4,2.35,"2020-01-24, 06-00-00"
LUB,2.36,2.4,"2020-01-27, 06-00-00"
LUB,2.4438,2.388,"2020-01-28, 06-00-00"
LUB,2.38,2.42,"2020-01-29, 06-00-00"
LUB,2.4001,2.39,"2020-01-30, 06-00-00"
LUB,2.374,2.42,"2020-01-31, 06-00-00"
LUB,2.39,2.41,"2020-02-03, 06-00-00"
LUB,2.46,2.43,"2020-02-04, 06-00-00"
LUB,2.48,2.31,"2020-02-05, 06-00-00"
LUB,2.29,2.35,"2020-02-06, 06-00-00"
LUB,2.35,2.38,"2020-02-07, 06-00-00"
LUB,2.43,2.42,"2020-02-10, 06-00-00"
LUB,2.45,2.435,"2020-02-11, 06-00-00"
LUB,2.45,2.445,"2020-02-12, 06-00-00"
LUB,2.4462,2.4729,"2020-02-13, 06-00-00"
LUB,2.5,2.56,"2020-02-14, 06-00-00"
LUB,2.52,2.545,"2020-02-18, 06-00-00"
LUB,2.5432,2.53,"2020-02-19, 06-00-00"
LUB,2.516,2.53,"2020-02-20, 06-00-00"
LUB,2.55,2.5,"2020-02-21, 06-00-00"
LUB,2.44,2.48,"2020-02-24, 06-00-00"
LUB,2.48,2.4513,"2020-02-25, 06-00-00"
LUB,2.44,2.4,"2020-02-26, 06-00-00"
LUB,2.4,2.38,"2020-02-27, 06-00-00"
LUB,2.35,2.36,"2020-02-28, 06-00-00"
LUB,2.34,2.34,"2020-03-02, 06-00-00"
LUB,2.34,2.41,"2020-03-03, 06-00-00"
LUB,2.37,2.4,"2020-03-04, 06-00-00"
LUB,2.32,2.29,"2020-03-05, 06-00-00"
LUB,2.23,2.18,"2020-03-06, 06-00-00"
LUB,2.12,1.69,"2020-03-09, 05-00-00"
LUB,1.74,1.83,"2020-03-10, 05-00-00"
LUB,1.85,1.6,"2020-03-11, 05-00-00"
LUB,1.55,1.22,"2020-03-12, 05-00-00"
LUB,1.16,1.28,"2020-03-13, 05-00-00"
LUB,1.05,0.96,"2020-03-16, 05-00-00"
