symbol,open,close,date
HTA,29.56,29.74,"2019-11-18, 06-00-00"
HTA,29.74,29.9,"2019-11-19, 06-00-00"
HTA,29.9,29.89,"2019-11-20, 06-00-00"
HTA,29.78,29.41,"2019-11-21, 06-00-00"
HTA,29.45,29.4,"2019-11-22, 06-00-00"
HTA,29.4,29.64,"2019-11-25, 06-00-00"
HTA,30.06,30.35,"2019-11-26, 06-00-00"
HTA,30.25,30.63,"2019-11-27, 06-00-00"
HTA,30.62,30.35,"2019-11-29, 06-00-00"
HTA,30.23,29.99,"2019-12-02, 06-00-00"
HTA,30.03,30.34,"2019-12-03, 06-00-00"
HTA,30.21,30.19,"2019-12-04, 06-00-00"
HTA,30.09,30.36,"2019-12-05, 06-00-00"
HTA,30.4,30.66,"2019-12-06, 06-00-00"
HTA,30.72,31.0,"2019-12-09, 06-00-00"
HTA,30.98,30.65,"2019-12-10, 06-00-00"
HTA,30.66,29.88,"2019-12-11, 06-00-00"
HTA,29.85,29.03,"2019-12-12, 06-00-00"
HTA,29.08,28.95,"2019-12-13, 06-00-00"
HTA,29.1,29.3,"2019-12-16, 06-00-00"
HTA,29.33,29.21,"2019-12-17, 06-00-00"
HTA,29.4,29.69,"2019-12-18, 06-00-00"
HTA,29.69,29.98,"2019-12-19, 06-00-00"
HTA,30.01,30.14,"2019-12-20, 06-00-00"
HTA,30.19,29.97,"2019-12-23, 06-00-00"
HTA,30.02,29.93,"2019-12-24, 06-00-00"
HTA,30.01,30.0,"2019-12-26, 06-00-00"
HTA,30.1,30.11,"2019-12-27, 06-00-00"
HTA,30.02,30.2,"2019-12-30, 06-00-00"
HTA,29.94,30.28,"2019-12-31, 06-00-00"
HTA,30.39,29.37,"2020-01-02, 06-00-00"
HTA,29.31,29.96,"2020-01-03, 06-00-00"
HTA,29.87,30.01,"2020-01-06, 06-00-00"
HTA,30.19,29.65,"2020-01-07, 06-00-00"
HTA,29.71,29.76,"2020-01-08, 06-00-00"
HTA,29.76,29.88,"2020-01-09, 06-00-00"
HTA,29.89,30.23,"2020-01-10, 06-00-00"
HTA,30.28,30.57,"2020-01-13, 06-00-00"
HTA,30.59,30.27,"2020-01-14, 06-00-00"
HTA,30.43,30.84,"2020-01-15, 06-00-00"
HTA,30.92,31.03,"2020-01-16, 06-00-00"
HTA,31.05,31.06,"2020-01-17, 06-00-00"
HTA,31.12,31.77,"2020-01-21, 06-00-00"
HTA,31.8,31.56,"2020-01-22, 06-00-00"
HTA,31.55,31.86,"2020-01-23, 06-00-00"
HTA,31.91,32.1,"2020-01-24, 06-00-00"
HTA,32.01,32.13,"2020-01-27, 06-00-00"
HTA,32.11,32.21,"2020-01-28, 06-00-00"
HTA,32.35,32.18,"2020-01-29, 06-00-00"
HTA,32.15,32.12,"2020-01-30, 06-00-00"
HTA,32.18,32.03,"2020-01-31, 06-00-00"
HTA,32.04,32.46,"2020-02-03, 06-00-00"
HTA,32.42,32.5,"2020-02-04, 06-00-00"
HTA,32.47,31.87,"2020-02-05, 06-00-00"
HTA,31.93,32.06,"2020-02-06, 06-00-00"
HTA,32.15,31.99,"2020-02-07, 06-00-00"
HTA,32.24,32.49,"2020-02-10, 06-00-00"
HTA,32.49,32.38,"2020-02-11, 06-00-00"
HTA,32.4,32.47,"2020-02-12, 06-00-00"
HTA,32.42,32.67,"2020-02-13, 06-00-00"
HTA,32.84,33.51,"2020-02-14, 06-00-00"
HTA,33.66,33.2,"2020-02-18, 06-00-00"
HTA,33.15,32.46,"2020-02-19, 06-00-00"
HTA,32.45,33.37,"2020-02-20, 06-00-00"
HTA,33.4,33.75,"2020-02-21, 06-00-00"
HTA,33.28,33.7,"2020-02-24, 06-00-00"
HTA,33.77,33.27,"2020-02-25, 06-00-00"
HTA,33.28,33.23,"2020-02-26, 06-00-00"
HTA,32.95,31.41,"2020-02-27, 06-00-00"
HTA,30.92,31.14,"2020-02-28, 06-00-00"
HTA,31.31,31.74,"2020-03-02, 06-00-00"
HTA,31.82,32.12,"2020-03-03, 06-00-00"
HTA,32.64,33.53,"2020-03-04, 06-00-00"
HTA,33.08,33.99,"2020-03-05, 06-00-00"
HTA,33.47,34.14,"2020-03-06, 06-00-00"
HTA,32.55,32.31,"2020-03-09, 05-00-00"
HTA,32.67,32.75,"2020-03-10, 05-00-00"
HTA,32.2,30.76,"2020-03-11, 05-00-00"
HTA,28.9,27.99,"2020-03-12, 05-00-00"
HTA,29.22,30.07,"2020-03-13, 05-00-00"
HTA,27.9,25.05,"2020-03-16, 05-00-00"
HTA,25.5,26.1,"2020-03-17, 05-00-00"
HTA,24.56,22.89,"2020-03-18, 05-00-00"
HTA,22.82,22.43,"2020-03-19, 05-00-00"
HTA,22.5,21.96,"2020-03-20, 05-00-00"
HTA,21.65,20.89,"2020-03-23, 05-00-00"
HTA,21.4,22.18,"2020-03-24, 05-00-00"
HTA,22.0,22.84,"2020-03-25, 05-00-00"
HTA,23.15,24.54,"2020-03-26, 05-00-00"
HTA,23.78,25.13,"2020-03-27, 05-00-00"
HTA,25.41,25.09,"2020-03-30, 05-00-00"
HTA,24.84,24.28,"2020-03-31, 05-00-00"
HTA,22.98,21.89,"2020-04-01, 05-00-00"
HTA,21.67,22.76,"2020-04-02, 05-00-00"
HTA,22.49,21.94,"2020-04-03, 05-00-00"
HTA,22.93,24.17,"2020-04-06, 05-00-00"
HTA,25.27,24.07,"2020-04-07, 05-00-00"
HTA,24.4,25.46,"2020-04-08, 05-00-00"
HTA,26.04,27.35,"2020-04-09, 05-00-00"
HTA,27.11,25.99,"2020-04-13, 05-00-00"
HTA,26.56,26.39,"2020-04-14, 05-00-00"
HTA,25.59,24.84,"2020-04-15, 05-00-00"
HTA,24.95,24.58,"2020-04-16, 05-00-00"
HTA,25.28,24.89,"2020-04-17, 05-00-00"
HTA,24.56,24.72,"2020-04-20, 05-00-00"
HTA,24.17,23.44,"2020-04-21, 05-00-00"
HTA,23.84,23.53,"2020-04-22, 05-00-00"
HTA,23.47,23.28,"2020-04-23, 05-00-00"
HTA,23.36,23.21,"2020-04-24, 05-00-00"
HTA,23.46,23.57,"2020-04-27, 05-00-00"
HTA,24.37,24.22,"2020-04-28, 05-00-00"
HTA,24.81,24.91,"2020-04-29, 05-00-00"
HTA,24.63,24.63,"2020-04-30, 05-00-00"
HTA,24.11,23.1,"2020-05-01, 05-00-00"
HTA,22.82,23.64,"2020-05-04, 05-00-00"
HTA,23.91,23.87,"2020-05-05, 05-00-00"
HTA,23.84,24.51,"2020-05-06, 05-00-00"
HTA,24.89,24.78,"2020-05-07, 05-00-00"
HTA,25.1,25.4,"2020-05-08, 05-00-00"
HTA,25.2,25.54,"2020-05-11, 05-00-00"
HTA,25.56,23.94,"2020-05-12, 05-00-00"
HTA,23.76,23.49,"2020-05-13, 05-00-00"
HTA,23.03,24.07,"2020-05-14, 05-00-00"
HTA,23.93,24.08,"2020-05-15, 05-00-00"
HTA,24.84,26.16,"2020-05-18, 05-00-00"
HTA,26.17,26.28,"2020-05-19, 05-00-00"
HTA,26.58,26.39,"2020-05-20, 05-00-00"
HTA,26.33,26.29,"2020-05-21, 05-00-00"
HTA,26.26,26.65,"2020-05-22, 05-00-00"
HTA,27.4,27.13,"2020-05-26, 05-00-00"
HTA,27.77,26.66,"2020-05-27, 05-00-00"
HTA,26.98,26.51,"2020-05-28, 05-00-00"
HTA,26.33,26.47,"2020-05-29, 05-00-00"
HTA,26.52,26.8,"2020-06-01, 05-00-00"
HTA,27.08,26.92,"2020-06-02, 05-00-00"
HTA,27.25,27.5,"2020-06-03, 05-00-00"
HTA,27.26,27.05,"2020-06-04, 05-00-00"
HTA,27.95,27.53,"2020-06-05, 05-00-00"
HTA,28.05,28.1,"2020-06-08, 05-00-00"
HTA,27.59,27.6,"2020-06-09, 05-00-00"
HTA,27.76,27.27,"2020-06-10, 05-00-00"
HTA,26.26,25.8,"2020-06-11, 05-00-00"
HTA,26.72,27.17,"2020-06-12, 05-00-00"
HTA,26.59,28.25,"2020-06-15, 05-00-00"
HTA,29.0,28.87,"2020-06-16, 05-00-00"
HTA,29.06,28.67,"2020-06-17, 05-00-00"
HTA,28.56,28.37,"2020-06-18, 05-00-00"
HTA,28.43,27.26,"2020-06-19, 05-00-00"
HTA,27.11,27.21,"2020-06-22, 05-00-00"
HTA,27.51,26.81,"2020-06-23, 05-00-00"
HTA,26.41,26.42,"2020-06-24, 05-00-00"
HTA,26.27,26.82,"2020-06-25, 05-00-00"
HTA,26.73,26.14,"2020-06-26, 05-00-00"
HTA,26.44,26.1,"2020-06-29, 05-00-00"
HTA,26.19,26.52,"2020-06-30, 05-00-00"
HTA,26.22,26.94,"2020-07-01, 05-00-00"
HTA,27.41,26.66,"2020-07-02, 05-00-00"
HTA,27.21,26.76,"2020-07-06, 05-00-00"
HTA,26.39,26.3,"2020-07-07, 05-00-00"
HTA,26.38,26.15,"2020-07-08, 05-00-00"
HTA,26.01,25.79,"2020-07-09, 05-00-00"
HTA,25.73,25.7,"2020-07-10, 05-00-00"
HTA,25.81,25.51,"2020-07-13, 05-00-00"
HTA,25.51,25.96,"2020-07-14, 05-00-00"
HTA,26.43,25.84,"2020-07-15, 05-00-00"
HTA,25.75,25.95,"2020-07-16, 05-00-00"
HTA,26.03,26.68,"2020-07-17, 05-00-00"
HTA,26.66,25.93,"2020-07-20, 05-00-00"
HTA,26.08,25.91,"2020-07-21, 05-00-00"
