symbol,open,close,volume,date
TSM,53.39,53.42,4777785,"2019-11-18, 06-00-00"
TSM,54.05,53.76,4731129,"2019-11-19, 06-00-00"
TSM,53.55,53.5,5267448,"2019-11-20, 06-00-00"
TSM,53.5,52.98,6036964,"2019-11-21, 06-00-00"
TSM,52.92,52.79,4172254,"2019-11-22, 06-00-00"
TSM,53.09,53.76,5021560,"2019-11-25, 06-00-00"
TSM,53.5,53.63,5672986,"2019-11-26, 06-00-00"
TSM,54.03,53.89,2786779,"2019-11-27, 06-00-00"
TSM,53.06,53.09,3391746,"2019-11-29, 06-00-00"
TSM,53.55,52.98,4476987,"2019-12-02, 06-00-00"
TSM,52.42,52.78,5516589,"2019-12-03, 06-00-00"
TSM,53.27,53.18,3905249,"2019-12-04, 06-00-00"
TSM,53.62,54.4,7625018,"2019-12-05, 06-00-00"
TSM,54.5,54.94,5429134,"2019-12-06, 06-00-00"
TSM,55.05,54.46,6642291,"2019-12-09, 06-00-00"
TSM,54.68,54.52,4365729,"2019-12-10, 06-00-00"
TSM,55.04,55.9,11028464,"2019-12-11, 06-00-00"
TSM,57.25,58.61,15792447,"2019-12-12, 06-00-00"
TSM,59.05,58.25,9887344,"2019-12-13, 06-00-00"
TSM,58.29,58.54,5783448,"2019-12-16, 06-00-00"
TSM,59.71,59.23,8408601,"2019-12-17, 06-00-00"
TSM,59.6,59.1,10022635,"2019-12-18, 06-00-00"
TSM,58.5,57.96,7232143,"2019-12-19, 06-00-00"
TSM,57.78,57.93,8044657,"2019-12-20, 06-00-00"
TSM,58.03,58.22,4022901,"2019-12-23, 06-00-00"
TSM,57.99,57.76,2692204,"2019-12-24, 06-00-00"
TSM,57.8,58.25,2492163,"2019-12-26, 06-00-00"
TSM,58.53,58.46,2847974,"2019-12-27, 06-00-00"
TSM,58.66,57.85,3519922,"2019-12-30, 06-00-00"
TSM,57.68,58.1,2950466,"2019-12-31, 06-00-00"
TSM,59.6,60.04,8377256,"2020-01-02, 06-00-00"
TSM,58.97,58.06,10547692,"2020-01-03, 06-00-00"
TSM,57.6,57.39,8899372,"2020-01-06, 06-00-00"
TSM,57.45,58.32,7508566,"2020-01-07, 06-00-00"
TSM,58.19,58.75,5385681,"2020-01-08, 06-00-00"
TSM,59.69,59.23,5113099,"2020-01-09, 06-00-00"
TSM,59.7,58.86,4808160,"2020-01-10, 06-00-00"
TSM,60.15,60.06,6617314,"2020-01-13, 06-00-00"
TSM,60.16,60.32,6719190,"2020-01-14, 06-00-00"
TSM,59.67,58.39,10075111,"2020-01-15, 06-00-00"
TSM,59.2,58.75,11215740,"2020-01-16, 06-00-00"
TSM,58.64,58.58,8125689,"2020-01-17, 06-00-00"
TSM,57.99,58.24,9873708,"2020-01-21, 06-00-00"
TSM,58.9,58.35,8124475,"2020-01-22, 06-00-00"
TSM,57.86,57.48,9999164,"2020-01-23, 06-00-00"
TSM,58.09,57.73,10402164,"2020-01-24, 06-00-00"
TSM,55.62,55.26,9675548,"2020-01-27, 06-00-00"
TSM,55.73,57.09,8124413,"2020-01-28, 06-00-00"
TSM,57.52,57.19,7693913,"2020-01-29, 06-00-00"
TSM,55.08,55.8,10295686,"2020-01-30, 06-00-00"
TSM,55.43,53.94,13467191,"2020-01-31, 06-00-00"
TSM,54.35,54.77,9595962,"2020-02-03, 06-00-00"
TSM,56.92,57.52,12746636,"2020-02-04, 06-00-00"
TSM,58.1,57.92,6594437,"2020-02-05, 06-00-00"
TSM,58.27,58.02,4236307,"2020-02-06, 06-00-00"
TSM,57.14,56.2,6808673,"2020-02-07, 06-00-00"
TSM,56.44,57.02,4281235,"2020-02-10, 06-00-00"
TSM,57.95,58.66,6523223,"2020-02-11, 06-00-00"
TSM,59.25,59.63,5962850,"2020-02-12, 06-00-00"
TSM,59.13,59.33,6460063,"2020-02-13, 06-00-00"
TSM,59.02,58.19,6932372,"2020-02-14, 06-00-00"
TSM,56.1,56.18,10994088,"2020-02-18, 06-00-00"
TSM,57.25,57.64,7866300,"2020-02-19, 06-00-00"
TSM,56.94,56.48,7192924,"2020-02-20, 06-00-00"
TSM,56.65,55.59,6820252,"2020-02-21, 06-00-00"
TSM,53.55,54.12,9968754,"2020-02-24, 06-00-00"
TSM,55.33,53.86,12670736,"2020-02-25, 06-00-00"
TSM,54.49,55.03,10971115,"2020-02-26, 06-00-00"
TSM,54.2,53.29,11878851,"2020-02-27, 06-00-00"
TSM,51.35,53.84,13607675,"2020-02-28, 06-00-00"
TSM,54.37,55.98,13797723,"2020-03-02, 06-00-00"
TSM,56.3,54.88,14661842,"2020-03-03, 06-00-00"
TSM,55.97,57.08,9878176,"2020-03-04, 06-00-00"
TSM,56.11,55.73,10004227,"2020-03-05, 06-00-00"
TSM,54.6,55.07,12971193,"2020-03-06, 06-00-00"
TSM,51.55,51.83,13781100,"2020-03-09, 05-00-00"
TSM,53.71,54.51,11698751,"2020-03-10, 05-00-00"
TSM,53.11,52.24,14499281,"2020-03-11, 05-00-00"
TSM,49.66,48.69,15942229,"2020-03-12, 05-00-00"
TSM,51.9,52.23,14948742,"2020-03-13, 05-00-00"
TSM,46.34,44.9,16628221,"2020-03-16, 05-00-00"
TSM,45.75,48.54,13415692,"2020-03-17, 05-00-00"
TSM,43.8,44.37,15018457,"2020-03-18, 05-00-00"
TSM,43.74,43.89,11182574,"2020-03-19, 05-00-00"
TSM,48.02,44.53,14157668,"2020-03-20, 05-00-00"
TSM,45.12,45.26,10508636,"2020-03-23, 05-00-00"
TSM,48.0,48.87,12216213,"2020-03-24, 05-00-00"
TSM,49.3,49.0,9796557,"2020-03-25, 05-00-00"
TSM,49.1,49.87,10586127,"2020-03-26, 05-00-00"
TSM,47.23,46.91,12158470,"2020-03-27, 05-00-00"
