symbol,open,close,volume,date
CNNE,35.48,36.84,464635,"2019-11-18, 06-00-00"
CNNE,37.0,36.59,353757,"2019-11-19, 06-00-00"
CNNE,36.43,36.53,606860,"2019-11-20, 06-00-00"
CNNE,36.72,37.02,358298,"2019-11-21, 06-00-00"
CNNE,37.23,37.14,198014,"2019-11-22, 06-00-00"
CNNE,37.48,37.81,205872,"2019-11-25, 06-00-00"
CNNE,37.74,37.76,327451,"2019-11-26, 06-00-00"
CNNE,38.0,38.42,279340,"2019-11-27, 06-00-00"
CNNE,38.07,37.49,170632,"2019-11-29, 06-00-00"
CNNE,37.62,37.03,345383,"2019-12-02, 06-00-00"
CNNE,36.73,36.84,348063,"2019-12-03, 06-00-00"
CNNE,34.95,35.37,2631872,"2019-12-04, 06-00-00"
CNNE,35.72,36.64,1005539,"2019-12-05, 06-00-00"
CNNE,37.07,36.05,772219,"2019-12-06, 06-00-00"
CNNE,36.71,36.58,291442,"2019-12-09, 06-00-00"
CNNE,36.63,37.31,458900,"2019-12-10, 06-00-00"
CNNE,37.45,37.52,450690,"2019-12-11, 06-00-00"
CNNE,37.51,36.97,371650,"2019-12-12, 06-00-00"
CNNE,36.66,36.66,183186,"2019-12-13, 06-00-00"
CNNE,36.92,37.22,355419,"2019-12-16, 06-00-00"
CNNE,37.17,36.98,459695,"2019-12-17, 06-00-00"
CNNE,37.17,37.45,470696,"2019-12-18, 06-00-00"
CNNE,37.3,37.57,384004,"2019-12-19, 06-00-00"
CNNE,37.71,38.27,797894,"2019-12-20, 06-00-00"
CNNE,38.17,37.31,253663,"2019-12-23, 06-00-00"
CNNE,37.57,37.46,85598,"2019-12-24, 06-00-00"
CNNE,37.45,37.68,111303,"2019-12-26, 06-00-00"
CNNE,37.75,37.29,166360,"2019-12-27, 06-00-00"
CNNE,37.28,37.07,222020,"2019-12-30, 06-00-00"
CNNE,37.0,37.19,240461,"2019-12-31, 06-00-00"
CNNE,37.51,37.78,541806,"2020-01-02, 06-00-00"
CNNE,37.59,38.51,624143,"2020-01-03, 06-00-00"
CNNE,38.09,38.68,439347,"2020-01-06, 06-00-00"
CNNE,38.67,37.87,297656,"2020-01-07, 06-00-00"
CNNE,37.86,38.15,398941,"2020-01-08, 06-00-00"
CNNE,38.38,39.09,529106,"2020-01-09, 06-00-00"
CNNE,39.09,38.88,257615,"2020-01-10, 06-00-00"
