symbol,open,close,date
CWH,12.32,12.0,"2019-11-18, 06-00-00"
CWH,11.9,12.32,"2019-11-19, 06-00-00"
CWH,12.27,12.23,"2019-11-20, 06-00-00"
CWH,12.31,11.89,"2019-11-21, 06-00-00"
CWH,11.92,12.15,"2019-11-22, 06-00-00"
CWH,12.33,12.22,"2019-11-25, 06-00-00"
CWH,12.13,12.0,"2019-11-26, 06-00-00"
CWH,12.1,12.05,"2019-11-27, 06-00-00"
CWH,12.0,12.04,"2019-11-29, 06-00-00"
CWH,12.05,12.1,"2019-12-02, 06-00-00"
CWH,11.75,12.51,"2019-12-03, 06-00-00"
CWH,12.56,13.28,"2019-12-04, 06-00-00"
CWH,13.35,13.3,"2019-12-05, 06-00-00"
CWH,13.52,13.62,"2019-12-06, 06-00-00"
CWH,13.5,12.9,"2019-12-09, 06-00-00"
CWH,12.83,13.23,"2019-12-10, 06-00-00"
CWH,13.3,13.77,"2019-12-11, 06-00-00"
CWH,13.76,13.79,"2019-12-12, 06-00-00"
CWH,13.64,13.13,"2019-12-13, 06-00-00"
CWH,13.22,13.77,"2019-12-16, 06-00-00"
CWH,13.77,13.92,"2019-12-17, 06-00-00"
CWH,13.99,14.4,"2019-12-18, 06-00-00"
CWH,14.41,14.45,"2019-12-19, 06-00-00"
CWH,14.61,14.83,"2019-12-20, 06-00-00"
CWH,14.8,14.74,"2019-12-23, 06-00-00"
CWH,14.64,14.57,"2019-12-24, 06-00-00"
CWH,14.53,14.33,"2019-12-26, 06-00-00"
CWH,14.39,14.51,"2019-12-27, 06-00-00"
CWH,14.53,14.33,"2019-12-30, 06-00-00"
CWH,14.23,14.74,"2019-12-31, 06-00-00"
CWH,14.8,14.4,"2020-01-02, 06-00-00"
CWH,14.14,14.15,"2020-01-03, 06-00-00"
CWH,14.0,13.48,"2020-01-06, 06-00-00"
CWH,13.16,13.28,"2020-01-07, 06-00-00"
CWH,13.32,13.54,"2020-01-08, 06-00-00"
CWH,13.58,13.08,"2020-01-09, 06-00-00"
CWH,13.04,13.37,"2020-01-10, 06-00-00"
CWH,13.46,14.5,"2020-01-13, 06-00-00"
CWH,15.16,15.82,"2020-01-14, 06-00-00"
CWH,15.73,16.5,"2020-01-15, 06-00-00"
CWH,16.65,16.31,"2020-01-16, 06-00-00"
CWH,16.46,16.33,"2020-01-17, 06-00-00"
CWH,16.23,16.24,"2020-01-21, 06-00-00"
CWH,16.4,16.85,"2020-01-22, 06-00-00"
CWH,16.47,16.83,"2020-01-23, 06-00-00"
CWH,16.87,16.43,"2020-01-24, 06-00-00"
CWH,15.9,15.81,"2020-01-27, 06-00-00"
CWH,15.8,15.77,"2020-01-28, 06-00-00"
CWH,15.87,15.85,"2020-01-29, 06-00-00"
