symbol,open,close,date
KRO,14.17,13.92,"2019-11-18, 06-00-00"
KRO,14.0,13.8,"2019-11-19, 06-00-00"
KRO,13.76,13.98,"2019-11-20, 06-00-00"
KRO,14.02,13.6,"2019-11-21, 06-00-00"
KRO,13.58,13.51,"2019-11-22, 06-00-00"
KRO,13.6,13.84,"2019-11-25, 06-00-00"
KRO,13.79,13.64,"2019-11-26, 06-00-00"
KRO,13.69,13.78,"2019-11-27, 06-00-00"
KRO,13.75,13.77,"2019-11-29, 06-00-00"
KRO,13.61,13.54,"2019-12-02, 06-00-00"
KRO,13.35,13.28,"2019-12-03, 06-00-00"
KRO,13.52,13.38,"2019-12-04, 06-00-00"
KRO,13.47,13.42,"2019-12-05, 06-00-00"
KRO,13.71,13.8,"2019-12-06, 06-00-00"
KRO,13.68,13.4,"2019-12-09, 06-00-00"
KRO,13.25,13.26,"2019-12-10, 06-00-00"
KRO,13.27,13.74,"2019-12-11, 06-00-00"
KRO,13.7,13.96,"2019-12-12, 06-00-00"
KRO,14.01,13.38,"2019-12-13, 06-00-00"
KRO,13.55,13.51,"2019-12-16, 06-00-00"
KRO,13.58,13.59,"2019-12-17, 06-00-00"
KRO,13.35,13.33,"2019-12-18, 06-00-00"
KRO,13.2,13.62,"2019-12-19, 06-00-00"
KRO,13.58,13.82,"2019-12-20, 06-00-00"
KRO,13.79,14.13,"2019-12-23, 06-00-00"
KRO,14.12,14.03,"2019-12-24, 06-00-00"
KRO,14.06,13.67,"2019-12-26, 06-00-00"
KRO,13.79,13.36,"2019-12-27, 06-00-00"
KRO,13.39,13.34,"2019-12-30, 06-00-00"
KRO,13.28,13.4,"2019-12-31, 06-00-00"
KRO,13.61,12.97,"2020-01-02, 06-00-00"
KRO,12.9,12.79,"2020-01-03, 06-00-00"
KRO,12.75,12.53,"2020-01-06, 06-00-00"
KRO,12.5,12.31,"2020-01-07, 06-00-00"
KRO,12.36,12.23,"2020-01-08, 06-00-00"
KRO,12.24,12.1,"2020-01-09, 06-00-00"
KRO,12.15,12.16,"2020-01-10, 06-00-00"
KRO,12.18,12.35,"2020-01-13, 06-00-00"
KRO,12.35,12.64,"2020-01-14, 06-00-00"
KRO,12.63,12.7,"2020-01-15, 06-00-00"
KRO,12.74,12.83,"2020-01-16, 06-00-00"
KRO,12.9,12.61,"2020-01-17, 06-00-00"
KRO,12.57,12.34,"2020-01-21, 06-00-00"
KRO,12.25,12.01,"2020-01-22, 06-00-00"
KRO,11.91,11.84,"2020-01-23, 06-00-00"
KRO,11.99,11.59,"2020-01-24, 06-00-00"
KRO,11.32,11.2,"2020-01-27, 06-00-00"
KRO,11.31,11.4,"2020-01-28, 06-00-00"
KRO,11.47,11.22,"2020-01-29, 06-00-00"
KRO,11.05,11.28,"2020-01-30, 06-00-00"
KRO,11.14,10.84,"2020-01-31, 06-00-00"
KRO,10.9,11.21,"2020-02-03, 06-00-00"
KRO,11.43,11.2,"2020-02-04, 06-00-00"
KRO,11.38,11.53,"2020-02-05, 06-00-00"
KRO,11.6,11.27,"2020-02-06, 06-00-00"
KRO,11.14,10.98,"2020-02-07, 06-00-00"
KRO,10.93,11.06,"2020-02-10, 06-00-00"
KRO,11.13,11.25,"2020-02-11, 06-00-00"
KRO,11.43,11.3,"2020-02-12, 06-00-00"
KRO,11.15,11.15,"2020-02-13, 06-00-00"
KRO,11.2,11.33,"2020-02-14, 06-00-00"
KRO,11.27,11.42,"2020-02-18, 06-00-00"
KRO,11.46,11.31,"2020-02-19, 06-00-00"
KRO,11.33,11.7,"2020-02-20, 06-00-00"
KRO,11.6,11.46,"2020-02-21, 06-00-00"
KRO,10.97,11.26,"2020-02-24, 06-00-00"
KRO,11.26,10.36,"2020-02-25, 06-00-00"
KRO,10.45,10.48,"2020-02-26, 06-00-00"
KRO,10.09,9.96,"2020-02-27, 06-00-00"
KRO,9.59,9.99,"2020-02-28, 06-00-00"
KRO,9.85,9.75,"2020-03-02, 06-00-00"
KRO,9.75,9.72,"2020-03-03, 06-00-00"
KRO,9.91,9.93,"2020-03-04, 06-00-00"
KRO,9.71,9.38,"2020-03-05, 06-00-00"
KRO,9.16,8.94,"2020-03-06, 06-00-00"
KRO,8.52,7.53,"2020-03-09, 05-00-00"
KRO,7.88,8.17,"2020-03-10, 05-00-00"
KRO,7.76,7.88,"2020-03-11, 05-00-00"
KRO,7.57,7.14,"2020-03-12, 05-00-00"
KRO,7.55,7.7,"2020-03-13, 05-00-00"
KRO,6.82,7.55,"2020-03-16, 05-00-00"
KRO,7.85,8.84,"2020-03-17, 05-00-00"
KRO,8.23,8.96,"2020-03-18, 05-00-00"
KRO,8.96,8.7,"2020-03-19, 05-00-00"
KRO,8.78,8.2,"2020-03-20, 05-00-00"
KRO,8.1,7.71,"2020-03-23, 05-00-00"
KRO,8.15,8.23,"2020-03-24, 05-00-00"
