symbol,open,close,volume,date
AVYA,12.41,12.35,3170987,"2019-11-18, 06-00-00"
AVYA,12.46,12.1,4099365,"2019-11-19, 06-00-00"
AVYA,12.07,11.48,10661758,"2019-11-20, 06-00-00"
AVYA,11.5,11.54,6308415,"2019-11-21, 06-00-00"
AVYA,11.54,12.02,3028489,"2019-11-22, 06-00-00"
AVYA,12.1,12.3,3282712,"2019-11-25, 06-00-00"
AVYA,12.3,12.6,5968171,"2019-11-26, 06-00-00"
AVYA,12.73,12.76,2849758,"2019-11-27, 06-00-00"
AVYA,12.72,12.77,1943532,"2019-11-29, 06-00-00"
AVYA,12.79,12.61,2751273,"2019-12-02, 06-00-00"
AVYA,12.5,12.56,2324179,"2019-12-03, 06-00-00"
AVYA,12.73,12.35,2654763,"2019-12-04, 06-00-00"
AVYA,12.35,12.03,3004855,"2019-12-05, 06-00-00"
AVYA,12.09,11.83,2958647,"2019-12-06, 06-00-00"
AVYA,11.76,11.38,2731120,"2019-12-09, 06-00-00"
AVYA,11.32,11.15,3868617,"2019-12-10, 06-00-00"
AVYA,11.13,11.05,2809060,"2019-12-11, 06-00-00"
AVYA,11.06,11.23,4585548,"2019-12-12, 06-00-00"
AVYA,11.21,11.51,3164738,"2019-12-13, 06-00-00"
AVYA,11.59,11.92,3922811,"2019-12-16, 06-00-00"
AVYA,11.94,12.08,2790996,"2019-12-17, 06-00-00"
AVYA,12.11,12.39,4037030,"2019-12-18, 06-00-00"
AVYA,12.42,12.5,3488411,"2019-12-19, 06-00-00"
AVYA,12.6,12.54,2758633,"2019-12-20, 06-00-00"
AVYA,12.58,12.73,2957893,"2019-12-23, 06-00-00"
AVYA,12.85,13.16,1860704,"2019-12-24, 06-00-00"
AVYA,13.18,13.42,2970700,"2019-12-26, 06-00-00"
AVYA,13.42,13.36,1740964,"2019-12-27, 06-00-00"
AVYA,13.4,13.47,2413942,"2019-12-30, 06-00-00"
AVYA,13.45,13.5,3661643,"2019-12-31, 06-00-00"
AVYA,13.63,13.03,2549470,"2020-01-02, 06-00-00"
AVYA,12.85,12.52,1999866,"2020-01-03, 06-00-00"
AVYA,12.35,12.16,2574819,"2020-01-06, 06-00-00"
AVYA,12.06,12.12,1942010,"2020-01-07, 06-00-00"
AVYA,12.08,12.14,2112668,"2020-01-08, 06-00-00"
AVYA,12.23,12.54,1823280,"2020-01-09, 06-00-00"
AVYA,12.59,12.47,2200347,"2020-01-10, 06-00-00"
AVYA,12.4,12.25,1557340,"2020-01-13, 06-00-00"
AVYA,12.21,12.15,1373687,"2020-01-14, 06-00-00"
AVYA,12.1,12.58,2926100,"2020-01-15, 06-00-00"
AVYA,12.69,12.97,3957427,"2020-01-16, 06-00-00"
AVYA,13.1,12.97,2038757,"2020-01-17, 06-00-00"
AVYA,13.7,13.86,7349004,"2020-01-21, 06-00-00"
AVYA,13.95,14.0,4244984,"2020-01-22, 06-00-00"
AVYA,13.93,14.27,4924276,"2020-01-23, 06-00-00"
AVYA,14.5,14.11,2677374,"2020-01-24, 06-00-00"
AVYA,13.65,13.57,2993702,"2020-01-27, 06-00-00"
AVYA,13.65,13.81,1376258,"2020-01-28, 06-00-00"
AVYA,13.89,13.38,1673293,"2020-01-29, 06-00-00"
AVYA,13.25,13.3,2092988,"2020-01-30, 06-00-00"
AVYA,13.14,12.77,3313606,"2020-01-31, 06-00-00"
AVYA,12.75,12.82,2338439,"2020-02-03, 06-00-00"
AVYA,13.02,13.24,2666105,"2020-02-04, 06-00-00"
AVYA,13.48,13.05,1466600,"2020-02-05, 06-00-00"
AVYA,13.11,12.69,2199431,"2020-02-06, 06-00-00"
AVYA,12.51,12.18,5019504,"2020-02-07, 06-00-00"
AVYA,12.65,12.86,7154393,"2020-02-10, 06-00-00"
AVYA,12.98,12.88,2873673,"2020-02-11, 06-00-00"
AVYA,12.82,13.37,3234298,"2020-02-12, 06-00-00"
AVYA,13.21,13.53,2271362,"2020-02-13, 06-00-00"
AVYA,13.56,13.4,1895148,"2020-02-14, 06-00-00"
AVYA,13.33,13.61,1788047,"2020-02-18, 06-00-00"
AVYA,13.57,14.1,1970029,"2020-02-19, 06-00-00"
