symbol,open,close,volume,date
WMC,10.17,10.18,237482,"2019-11-18, 06-00-00"
WMC,10.19,10.19,329662,"2019-11-19, 06-00-00"
WMC,10.17,10.14,279372,"2019-11-20, 06-00-00"
WMC,10.2,10.13,160083,"2019-11-21, 06-00-00"
WMC,10.15,10.13,352226,"2019-11-22, 06-00-00"
WMC,10.15,10.21,271575,"2019-11-25, 06-00-00"
WMC,10.19,10.17,331472,"2019-11-26, 06-00-00"
WMC,10.18,10.21,322624,"2019-11-27, 06-00-00"
WMC,10.22,10.28,224177,"2019-11-29, 06-00-00"
WMC,10.28,10.33,378359,"2019-12-02, 06-00-00"
WMC,10.25,10.38,361404,"2019-12-03, 06-00-00"
WMC,10.39,10.39,240141,"2019-12-04, 06-00-00"
WMC,10.4,10.4,235927,"2019-12-05, 06-00-00"
WMC,10.39,10.46,235936,"2019-12-06, 06-00-00"
WMC,10.43,10.48,212297,"2019-12-09, 06-00-00"
WMC,10.48,10.41,690390,"2019-12-10, 06-00-00"
WMC,10.42,10.35,354578,"2019-12-11, 06-00-00"
WMC,10.36,10.36,280532,"2019-12-12, 06-00-00"
WMC,10.36,10.35,284324,"2019-12-13, 06-00-00"
WMC,10.34,10.3,314646,"2019-12-16, 06-00-00"
WMC,10.32,10.49,365835,"2019-12-17, 06-00-00"
WMC,10.49,10.5,398053,"2019-12-18, 06-00-00"
WMC,10.5,10.48,347165,"2019-12-19, 06-00-00"
WMC,10.53,10.65,959774,"2019-12-20, 06-00-00"
WMC,10.67,10.66,547277,"2019-12-23, 06-00-00"
WMC,10.7,10.67,179014,"2019-12-24, 06-00-00"
WMC,10.7,10.69,663087,"2019-12-26, 06-00-00"
WMC,10.39,10.5,471092,"2019-12-27, 06-00-00"
WMC,10.5,10.37,325981,"2019-12-30, 06-00-00"
WMC,10.37,10.33,445620,"2019-12-31, 06-00-00"
WMC,10.36,10.32,413617,"2020-01-02, 06-00-00"
WMC,10.31,10.39,382183,"2020-01-03, 06-00-00"
WMC,10.39,10.45,348380,"2020-01-06, 06-00-00"
WMC,10.43,10.4,227415,"2020-01-07, 06-00-00"
WMC,10.4,10.3,245161,"2020-01-08, 06-00-00"
WMC,10.3,10.29,191012,"2020-01-09, 06-00-00"
WMC,10.29,10.39,273668,"2020-01-10, 06-00-00"
WMC,10.35,10.46,310542,"2020-01-13, 06-00-00"
WMC,10.44,10.46,320032,"2020-01-14, 06-00-00"
WMC,10.45,10.47,267329,"2020-01-15, 06-00-00"
WMC,10.49,10.49,244191,"2020-01-16, 06-00-00"
WMC,10.49,10.48,308864,"2020-01-17, 06-00-00"
WMC,10.49,10.51,281919,"2020-01-21, 06-00-00"
WMC,10.57,10.62,356588,"2020-01-22, 06-00-00"
WMC,10.61,10.73,604783,"2020-01-23, 06-00-00"
WMC,10.75,10.67,708203,"2020-01-24, 06-00-00"
WMC,10.54,10.55,411947,"2020-01-27, 06-00-00"
WMC,10.57,10.66,274166,"2020-01-28, 06-00-00"
WMC,10.67,10.7,319342,"2020-01-29, 06-00-00"
WMC,10.71,10.67,227889,"2020-01-30, 06-00-00"
WMC,10.67,10.61,430954,"2020-01-31, 06-00-00"
WMC,10.65,10.67,410335,"2020-02-03, 06-00-00"
WMC,10.7,10.54,403521,"2020-02-04, 06-00-00"
WMC,10.58,10.71,305319,"2020-02-05, 06-00-00"
WMC,10.73,10.73,318522,"2020-02-06, 06-00-00"
WMC,10.74,10.68,263218,"2020-02-07, 06-00-00"
WMC,10.69,10.69,184786,"2020-02-10, 06-00-00"
WMC,10.69,10.76,402037,"2020-02-11, 06-00-00"
WMC,10.78,10.84,356956,"2020-02-12, 06-00-00"
WMC,10.83,10.84,260235,"2020-02-13, 06-00-00"
WMC,10.84,10.88,426311,"2020-02-14, 06-00-00"
WMC,10.91,10.95,583798,"2020-02-18, 06-00-00"
WMC,10.97,11.23,974457,"2020-02-19, 06-00-00"
WMC,11.21,11.28,533906,"2020-02-20, 06-00-00"
WMC,11.29,11.18,523406,"2020-02-21, 06-00-00"
WMC,11.05,10.93,737137,"2020-02-24, 06-00-00"
WMC,10.91,10.64,872458,"2020-02-25, 06-00-00"
WMC,10.57,10.6,802133,"2020-02-26, 06-00-00"
WMC,10.51,10.17,1418291,"2020-02-27, 06-00-00"
WMC,9.95,10.02,2219230,"2020-02-28, 06-00-00"
WMC,10.12,10.64,1211277,"2020-03-02, 06-00-00"
WMC,10.7,10.52,1388177,"2020-03-03, 06-00-00"
WMC,10.57,10.59,725576,"2020-03-04, 06-00-00"
WMC,10.45,10.65,779945,"2020-03-05, 06-00-00"
WMC,10.44,10.29,1265667,"2020-03-06, 06-00-00"
WMC,10.0,9.42,1286563,"2020-03-09, 05-00-00"
WMC,9.5,9.53,1075420,"2020-03-10, 05-00-00"
WMC,9.35,9.12,751909,"2020-03-11, 05-00-00"
WMC,8.62,7.42,1781609,"2020-03-12, 05-00-00"
WMC,8.09,7.8,1163775,"2020-03-13, 05-00-00"
WMC,7.0,5.46,1651284,"2020-03-16, 05-00-00"
WMC,5.6,4.93,2252069,"2020-03-17, 05-00-00"
WMC,4.75,3.26,2788933,"2020-03-18, 05-00-00"
WMC,3.3,3.89,2943244,"2020-03-19, 05-00-00"
WMC,4.1,3.7,3082909,"2020-03-20, 05-00-00"
WMC,3.65,3.51,1701621,"2020-03-23, 05-00-00"
WMC,3.68,2.55,3755052,"2020-03-24, 05-00-00"
WMC,3.01,2.92,4526884,"2020-03-25, 05-00-00"
WMC,3.16,3.67,4393435,"2020-03-26, 05-00-00"
WMC,3.79,4.02,2273577,"2020-03-27, 05-00-00"
WMC,3.62,2.62,4263782,"2020-03-30, 05-00-00"
WMC,2.6,2.29,3131201,"2020-03-31, 05-00-00"
WMC,2.18,2.04,2901908,"2020-04-01, 05-00-00"
WMC,2.01,1.65,2666584,"2020-04-02, 05-00-00"
WMC,1.65,1.45,2689161,"2020-04-03, 05-00-00"
WMC,1.68,1.64,2815082,"2020-04-06, 05-00-00"
WMC,1.99,2.23,3808492,"2020-04-07, 05-00-00"
