symbol,open,close,volume,date
RFI,15.0,15.07,55982,"2019-11-18, 06-00-00"
RFI,15.17,15.03,50296,"2019-11-19, 06-00-00"
RFI,15.03,14.99,32508,"2019-11-20, 06-00-00"
RFI,14.95,14.78,47592,"2019-11-21, 06-00-00"
RFI,14.82,14.94,52349,"2019-11-22, 06-00-00"
RFI,14.97,15.0,52344,"2019-11-25, 06-00-00"
RFI,15.03,15.25,58866,"2019-11-26, 06-00-00"
RFI,15.27,15.4,56627,"2019-11-27, 06-00-00"
RFI,15.44,15.72,23855,"2019-11-29, 06-00-00"
RFI,15.62,15.27,90499,"2019-12-02, 06-00-00"
RFI,15.15,15.1031,103047,"2019-12-03, 06-00-00"
RFI,15.06,15.01,107920,"2019-12-04, 06-00-00"
RFI,14.94,14.945,49395,"2019-12-05, 06-00-00"
RFI,15.01,14.87,58254,"2019-12-06, 06-00-00"
RFI,14.93,14.82,55689,"2019-12-09, 06-00-00"
RFI,14.82,14.69,107666,"2019-12-10, 06-00-00"
RFI,14.66,14.5,89795,"2019-12-11, 06-00-00"
RFI,14.46,14.47,75041,"2019-12-12, 06-00-00"
RFI,14.53,14.21,87501,"2019-12-13, 06-00-00"
RFI,14.2,14.12,173290,"2019-12-16, 06-00-00"
RFI,14.01,14.08,86607,"2019-12-17, 06-00-00"
RFI,14.09,14.24,65141,"2019-12-18, 06-00-00"
RFI,14.25,14.32,104595,"2019-12-19, 06-00-00"
RFI,14.37,14.45,66827,"2019-12-20, 06-00-00"
RFI,14.5,14.49,62278,"2019-12-23, 06-00-00"
RFI,14.46,14.54,40237,"2019-12-24, 06-00-00"
RFI,14.54,14.38,64337,"2019-12-26, 06-00-00"
RFI,14.35,14.36,67302,"2019-12-27, 06-00-00"
RFI,14.31,14.38,70678,"2019-12-30, 06-00-00"
RFI,14.36,14.48,70086,"2019-12-31, 06-00-00"
RFI,14.45,14.43,69928,"2020-01-02, 06-00-00"
RFI,14.4,14.6,73704,"2020-01-03, 06-00-00"
RFI,14.6,14.69,111317,"2020-01-06, 06-00-00"
RFI,14.73,14.65,82447,"2020-01-07, 06-00-00"
RFI,14.65,14.91,74479,"2020-01-08, 06-00-00"
RFI,14.94,14.98,71473,"2020-01-09, 06-00-00"
RFI,15.0,14.87,94046,"2020-01-10, 06-00-00"
RFI,14.93,14.8,153562,"2020-01-13, 06-00-00"
RFI,14.72,14.72,67514,"2020-01-14, 06-00-00"
RFI,14.71,14.81,94527,"2020-01-15, 06-00-00"
RFI,14.82,14.56,122369,"2020-01-16, 06-00-00"
RFI,14.5,14.59,94584,"2020-01-17, 06-00-00"
RFI,14.56,14.62,108639,"2020-01-21, 06-00-00"
RFI,14.64,14.67,85785,"2020-01-22, 06-00-00"
RFI,14.69,14.84,47943,"2020-01-23, 06-00-00"
RFI,14.86,14.94,70876,"2020-01-24, 06-00-00"
RFI,14.83,15.08,106430,"2020-01-27, 06-00-00"
RFI,15.1,15.37,113455,"2020-01-28, 06-00-00"
RFI,15.43,15.19,48147,"2020-01-29, 06-00-00"
RFI,15.12,15.08,61214,"2020-01-30, 06-00-00"
RFI,15.11,15.39,93409,"2020-01-31, 06-00-00"
RFI,15.34,15.39,100603,"2020-02-03, 06-00-00"
RFI,15.39,15.27,79078,"2020-02-04, 06-00-00"
RFI,15.31,15.34,66393,"2020-02-05, 06-00-00"
RFI,15.3,15.29,31557,"2020-02-06, 06-00-00"
RFI,15.37,15.51,55520,"2020-02-07, 06-00-00"
