symbol,open,close,volume,date
RACE,165.71,165.35,204515,"2019-11-18, 06-00-00"
RACE,165.7,164.22,241359,"2019-11-19, 06-00-00"
RACE,166.01,164.41,260942,"2019-11-20, 06-00-00"
RACE,165.77,165.41,293583,"2019-11-21, 06-00-00"
RACE,166.46,165.25,174494,"2019-11-22, 06-00-00"
RACE,166.65,167.66,238625,"2019-11-25, 06-00-00"
RACE,168.45,170.04,314571,"2019-11-26, 06-00-00"
RACE,170.78,170.88,174614,"2019-11-27, 06-00-00"
RACE,168.53,168.27,147697,"2019-11-29, 06-00-00"
RACE,167.19,165.11,383977,"2019-12-02, 06-00-00"
RACE,167.18,168.02,440491,"2019-12-03, 06-00-00"
RACE,168.86,167.62,201043,"2019-12-04, 06-00-00"
RACE,168.43,166.94,319001,"2019-12-05, 06-00-00"
RACE,167.59,166.17,165219,"2019-12-06, 06-00-00"
RACE,163.8,163.68,281387,"2019-12-09, 06-00-00"
RACE,165.03,164.84,147123,"2019-12-10, 06-00-00"
RACE,165.21,165.23,108621,"2019-12-11, 06-00-00"
RACE,165.95,166.22,274862,"2019-12-12, 06-00-00"
RACE,166.16,163.93,304676,"2019-12-13, 06-00-00"
RACE,165.72,165.25,199867,"2019-12-16, 06-00-00"
RACE,167.0,167.43,220767,"2019-12-17, 06-00-00"
RACE,167.4,167.53,306462,"2019-12-18, 06-00-00"
RACE,166.0,166.52,186418,"2019-12-19, 06-00-00"
RACE,167.3,167.01,169044,"2019-12-20, 06-00-00"
RACE,168.0,168.59,134279,"2019-12-23, 06-00-00"
RACE,168.03,168.01,56474,"2019-12-24, 06-00-00"
RACE,167.82,168.07,170265,"2019-12-26, 06-00-00"
RACE,168.45,168.72,400337,"2019-12-27, 06-00-00"
RACE,167.72,165.3,257359,"2019-12-30, 06-00-00"
RACE,165.0,165.54,128216,"2019-12-31, 06-00-00"
RACE,167.05,168.51,195776,"2020-01-02, 06-00-00"
RACE,166.76,166.73,134587,"2020-01-03, 06-00-00"
RACE,164.76,165.85,169939,"2020-01-06, 06-00-00"
RACE,165.98,165.22,309365,"2020-01-07, 06-00-00"
RACE,167.04,168.54,261379,"2020-01-08, 06-00-00"
RACE,170.76,169.91,283510,"2020-01-09, 06-00-00"
RACE,174.42,171.31,602189,"2020-01-10, 06-00-00"
RACE,172.71,174.29,375585,"2020-01-13, 06-00-00"
RACE,173.67,171.55,483696,"2020-01-14, 06-00-00"
RACE,172.96,172.58,983377,"2020-01-15, 06-00-00"
RACE,172.58,173.41,495250,"2020-01-16, 06-00-00"
RACE,174.99,173.94,190766,"2020-01-17, 06-00-00"
RACE,172.35,174.15,362753,"2020-01-21, 06-00-00"
RACE,175.0,173.12,276519,"2020-01-22, 06-00-00"
RACE,171.96,172.26,268612,"2020-01-23, 06-00-00"
RACE,173.78,172.48,196777,"2020-01-24, 06-00-00"
