symbol,open,close,volume,date
RXN,30.23,30.24,484030,"2019-11-18, 06-00-00"
RXN,30.45,30.07,1170732,"2019-11-19, 06-00-00"
RXN,29.96,30.1,803050,"2019-11-20, 06-00-00"
RXN,30.26,30.01,365259,"2019-11-21, 06-00-00"
RXN,30.2,30.26,645039,"2019-11-22, 06-00-00"
RXN,30.48,31.19,884218,"2019-11-25, 06-00-00"
RXN,31.18,31.4,641812,"2019-11-26, 06-00-00"
RXN,31.4,31.64,992127,"2019-11-27, 06-00-00"
RXN,31.6,31.59,1351150,"2019-11-29, 06-00-00"
RXN,31.75,31.2,743313,"2019-12-02, 06-00-00"
RXN,30.85,30.69,799433,"2019-12-03, 06-00-00"
RXN,30.86,30.73,621727,"2019-12-04, 06-00-00"
RXN,30.87,31.17,568920,"2019-12-05, 06-00-00"
RXN,31.67,31.69,510192,"2019-12-06, 06-00-00"
RXN,31.51,31.62,547959,"2019-12-09, 06-00-00"
RXN,31.61,31.68,743770,"2019-12-10, 06-00-00"
RXN,31.75,32.07,841351,"2019-12-11, 06-00-00"
RXN,32.28,32.6,839813,"2019-12-12, 06-00-00"
RXN,32.44,32.14,1127276,"2019-12-13, 06-00-00"
RXN,32.71,32.31,794382,"2019-12-16, 06-00-00"
RXN,32.7,32.47,711108,"2019-12-17, 06-00-00"
RXN,32.61,32.68,1018641,"2019-12-18, 06-00-00"
RXN,32.72,32.82,922491,"2019-12-19, 06-00-00"
RXN,33.0,32.85,1337730,"2019-12-20, 06-00-00"
RXN,33.03,33.06,430833,"2019-12-23, 06-00-00"
RXN,33.11,32.81,208111,"2019-12-24, 06-00-00"
RXN,32.89,32.79,234907,"2019-12-26, 06-00-00"
RXN,32.88,32.7,342381,"2019-12-27, 06-00-00"
RXN,32.77,32.75,313253,"2019-12-30, 06-00-00"
RXN,32.68,32.62,608824,"2019-12-31, 06-00-00"
RXN,32.91,32.84,809880,"2020-01-02, 06-00-00"
RXN,32.33,32.81,830924,"2020-01-03, 06-00-00"
RXN,32.47,32.65,695886,"2020-01-06, 06-00-00"
RXN,32.59,32.54,604297,"2020-01-07, 06-00-00"
RXN,32.54,32.57,751183,"2020-01-08, 06-00-00"
RXN,32.79,32.73,649798,"2020-01-09, 06-00-00"
RXN,32.72,32.08,439063,"2020-01-10, 06-00-00"
RXN,32.38,33.06,920752,"2020-01-13, 06-00-00"
RXN,32.98,32.99,546642,"2020-01-14, 06-00-00"
RXN,32.8,32.67,558386,"2020-01-15, 06-00-00"
RXN,32.93,33.26,613348,"2020-01-16, 06-00-00"
RXN,33.42,33.52,706146,"2020-01-17, 06-00-00"
RXN,33.31,33.23,481476,"2020-01-21, 06-00-00"
RXN,33.35,33.07,850789,"2020-01-22, 06-00-00"
RXN,32.86,32.69,977042,"2020-01-23, 06-00-00"
RXN,32.79,32.27,632794,"2020-01-24, 06-00-00"
RXN,31.9,31.89,715203,"2020-01-27, 06-00-00"
RXN,32.16,32.52,728098,"2020-01-28, 06-00-00"
RXN,34.94,34.12,1370286,"2020-01-29, 06-00-00"
RXN,33.28,33.93,1507378,"2020-01-30, 06-00-00"
RXN,33.73,32.65,1106513,"2020-01-31, 06-00-00"
RXN,32.18,32.46,915181,"2020-02-03, 06-00-00"
RXN,33.07,33.77,645538,"2020-02-04, 06-00-00"
RXN,34.0,34.82,1288966,"2020-02-05, 06-00-00"
RXN,34.85,34.39,662133,"2020-02-06, 06-00-00"
RXN,34.13,33.76,973483,"2020-02-07, 06-00-00"
RXN,33.56,33.91,328632,"2020-02-10, 06-00-00"
RXN,34.16,34.6,782223,"2020-02-11, 06-00-00"
RXN,35.0,35.37,712067,"2020-02-12, 06-00-00"
RXN,35.16,35.47,684249,"2020-02-13, 06-00-00"
RXN,35.46,35.29,548602,"2020-02-14, 06-00-00"
RXN,34.92,35.11,531992,"2020-02-18, 06-00-00"
RXN,35.28,34.95,400976,"2020-02-19, 06-00-00"
RXN,34.65,35.38,878038,"2020-02-20, 06-00-00"
RXN,35.18,35.22,498939,"2020-02-21, 06-00-00"
RXN,33.68,33.5,773399,"2020-02-24, 06-00-00"
RXN,33.61,32.2,756203,"2020-02-25, 06-00-00"
RXN,32.59,31.53,865490,"2020-02-26, 06-00-00"
RXN,30.76,30.07,994759,"2020-02-27, 06-00-00"
RXN,28.89,29.16,1729669,"2020-02-28, 06-00-00"
RXN,29.34,30.04,930517,"2020-03-02, 06-00-00"
RXN,30.01,29.22,1096192,"2020-03-03, 06-00-00"
RXN,29.79,30.17,1045707,"2020-03-04, 06-00-00"
RXN,29.19,28.74,1486493,"2020-03-05, 06-00-00"
RXN,27.58,27.9,1001987,"2020-03-06, 06-00-00"
RXN,25.86,25.61,1364513,"2020-03-09, 05-00-00"
RXN,26.63,27.88,1681762,"2020-03-10, 05-00-00"
RXN,26.97,26.75,1774370,"2020-03-11, 05-00-00"
RXN,24.89,21.92,1713293,"2020-03-12, 05-00-00"
RXN,23.7,25.39,1914717,"2020-03-13, 05-00-00"
RXN,21.76,21.79,1696722,"2020-03-16, 05-00-00"
RXN,22.27,24.78,1877747,"2020-03-17, 05-00-00"
RXN,22.83,27.2,2319023,"2020-03-18, 05-00-00"
RXN,26.8,23.76,1588055,"2020-03-19, 05-00-00"
RXN,23.87,21.0,1918880,"2020-03-20, 05-00-00"
RXN,21.12,19.54,946925,"2020-03-23, 05-00-00"
RXN,20.77,21.77,1146127,"2020-03-24, 05-00-00"
RXN,21.53,22.57,849795,"2020-03-25, 05-00-00"
RXN,22.73,23.68,829149,"2020-03-26, 05-00-00"
RXN,22.47,21.77,923333,"2020-03-27, 05-00-00"
RXN,21.9,22.35,656339,"2020-03-30, 05-00-00"
RXN,21.94,22.67,853980,"2020-03-31, 05-00-00"
RXN,21.56,20.24,1459426,"2020-04-01, 05-00-00"
RXN,19.9,20.57,1514097,"2020-04-02, 05-00-00"
RXN,20.48,19.34,1619528,"2020-04-03, 05-00-00"
RXN,20.41,22.21,1771580,"2020-04-06, 05-00-00"
RXN,23.07,22.78,782980,"2020-04-07, 05-00-00"
RXN,23.17,24.2,678346,"2020-04-08, 05-00-00"
RXN,24.78,25.65,1278724,"2020-04-09, 05-00-00"
RXN,25.59,25.73,1201659,"2020-04-13, 05-00-00"
RXN,26.56,25.82,896274,"2020-04-14, 05-00-00"
RXN,24.89,24.14,896671,"2020-04-15, 05-00-00"
RXN,24.06,24.36,762578,"2020-04-16, 05-00-00"
RXN,25.3,25.75,3277347,"2020-04-17, 05-00-00"
RXN,24.93,24.67,556497,"2020-04-20, 05-00-00"
RXN,23.81,23.56,579433,"2020-04-21, 05-00-00"
RXN,24.29,23.64,579839,"2020-04-22, 05-00-00"
RXN,23.68,24.44,739472,"2020-04-23, 05-00-00"
RXN,24.66,24.85,518915,"2020-04-24, 05-00-00"
RXN,25.22,26.3,552716,"2020-04-27, 05-00-00"
RXN,27.22,26.79,532997,"2020-04-28, 05-00-00"
RXN,27.82,28.6,962025,"2020-04-29, 05-00-00"
RXN,27.72,27.27,643215,"2020-04-30, 05-00-00"
