symbol,open,close,date
PSA,213.75,213.54,"2019-11-18, 06-00-00"
PSA,211.18,213.74,"2019-11-19, 06-00-00"
PSA,214.09,213.49,"2019-11-20, 06-00-00"
PSA,213.16,210.84,"2019-11-21, 06-00-00"
PSA,210.85,209.02,"2019-11-22, 06-00-00"
PSA,210.17,208.41,"2019-11-25, 06-00-00"
PSA,208.05,212.11,"2019-11-26, 06-00-00"
PSA,211.04,212.12,"2019-11-27, 06-00-00"
PSA,212.17,210.68,"2019-11-29, 06-00-00"
PSA,210.4,209.03,"2019-12-02, 06-00-00"
PSA,209.92,211.94,"2019-12-03, 06-00-00"
PSA,210.33,212.95,"2019-12-04, 06-00-00"
PSA,212.43,213.46,"2019-12-05, 06-00-00"
PSA,213.66,213.85,"2019-12-06, 06-00-00"
PSA,213.82,213.36,"2019-12-09, 06-00-00"
PSA,211.26,211.35,"2019-12-10, 06-00-00"
PSA,211.85,209.92,"2019-12-11, 06-00-00"
PSA,208.24,204.25,"2019-12-12, 06-00-00"
PSA,204.25,205.43,"2019-12-13, 06-00-00"
PSA,205.83,206.18,"2019-12-16, 06-00-00"
PSA,206.31,205.24,"2019-12-17, 06-00-00"
PSA,205.29,208.21,"2019-12-18, 06-00-00"
PSA,208.0,210.12,"2019-12-19, 06-00-00"
PSA,211.97,211.5,"2019-12-20, 06-00-00"
PSA,212.14,210.23,"2019-12-23, 06-00-00"
PSA,210.97,209.86,"2019-12-24, 06-00-00"
PSA,210.03,211.36,"2019-12-26, 06-00-00"
PSA,211.92,211.64,"2019-12-27, 06-00-00"
PSA,211.19,211.21,"2019-12-30, 06-00-00"
PSA,211.26,212.96,"2019-12-31, 06-00-00"
PSA,213.82,211.42,"2020-01-02, 06-00-00"
PSA,211.14,213.7,"2020-01-03, 06-00-00"
PSA,212.76,214.46,"2020-01-06, 06-00-00"
PSA,213.22,213.61,"2020-01-07, 06-00-00"
PSA,213.01,214.0,"2020-01-08, 06-00-00"
PSA,213.74,214.09,"2020-01-09, 06-00-00"
PSA,214.54,215.82,"2020-01-10, 06-00-00"
