symbol,open,close,high,low,volume,date
CCL,44.8,44.7,44.93,44.46,2197498,"2019-11-18, 06-00-00"
CCL,44.96,44.49,45.05,44.48,2503544,"2019-11-19, 06-00-00"
CCL,44.04,43.67,44.15,43.5114,3088965,"2019-11-20, 06-00-00"
CCL,42.9,43.02,43.2775,42.47,3770408,"2019-11-21, 06-00-00"
CCL,43.53,43.68,43.93,43.24,3971064,"2019-11-22, 06-00-00"
CCL,43.88,44.5,44.6157,43.84,3054594,"2019-11-25, 06-00-00"
CCL,44.71,44.68,44.75,44.14,3217675,"2019-11-26, 06-00-00"
CCL,44.99,45.22,45.3,44.79,4832564,"2019-11-27, 06-00-00"
CCL,45.22,45.08,45.36,45.01,1913087,"2019-11-29, 06-00-00"
CCL,45.16,44.49,45.18,44.44,3377533,"2019-12-02, 06-00-00"
CCL,43.85,43.54,43.85,43.27,3095551,"2019-12-03, 06-00-00"
CCL,43.55,43.88,44.34,43.55,2644628,"2019-12-04, 06-00-00"
CCL,44.4,44.2,44.5,43.87,3152555,"2019-12-05, 06-00-00"
CCL,44.87,44.77,45.12,44.715,3682450,"2019-12-06, 06-00-00"
CCL,45.07,45.41,45.52,44.95,3221147,"2019-12-09, 06-00-00"
CCL,45.06,45.32,45.41,44.88,3698370,"2019-12-10, 06-00-00"
CCL,45.46,45.79,45.91,45.38,2839048,"2019-12-11, 06-00-00"
CCL,45.88,46.9,46.955,45.76,5272863,"2019-12-12, 06-00-00"
CCL,47.16,47.45,47.995,47.11,6957545,"2019-12-13, 06-00-00"
CCL,48.06,46.99,48.06,46.86,4590265,"2019-12-16, 06-00-00"
CCL,46.76,47.2,47.31,46.54,3246173,"2019-12-17, 06-00-00"
CCL,46.95,46.58,47.16,46.57,6584640,"2019-12-18, 06-00-00"
CCL,46.69,46.65,47.03,46.57,4481502,"2019-12-19, 06-00-00"
CCL,48.9,50.21,51.21,48.26,15870401,"2019-12-20, 06-00-00"
CCL,50.32,51.26,51.27,50.15,5965361,"2019-12-23, 06-00-00"
CCL,51.4,50.94,51.62,50.74,2142276,"2019-12-24, 06-00-00"
CCL,51.0,51.33,51.445,50.76,3217210,"2019-12-26, 06-00-00"
CCL,51.62,51.33,51.74,51.185,2093453,"2019-12-27, 06-00-00"
CCL,51.64,51.02,51.69,50.94,2568664,"2019-12-30, 06-00-00"
CCL,51.03,50.83,51.13,50.745,3130950,"2019-12-31, 06-00-00"
CCL,51.35,51.31,51.67,50.725,4200997,"2020-01-02, 06-00-00"
CCL,50.05,49.89,50.4,49.565,4892378,"2020-01-03, 06-00-00"
CCL,49.35,48.38,49.4,48.27,6696713,"2020-01-06, 06-00-00"
CCL,48.14,48.53,48.67,48.13,5756814,"2020-01-07, 06-00-00"
CCL,48.5,48.76,49.025,48.43,5021358,"2020-01-08, 06-00-00"
CCL,49.14,49.2,49.29,48.928,2589399,"2020-01-09, 06-00-00"
CCL,49.26,48.85,49.5775,48.8034,4362546,"2020-01-10, 06-00-00"
CCL,49.1,49.36,49.65,48.82,4041800,"2020-01-13, 06-00-00"
CCL,49.43,50.21,50.28,49.36,4406133,"2020-01-14, 06-00-00"
CCL,50.51,50.44,50.94,50.1,3656045,"2020-01-15, 06-00-00"
CCL,50.59,51.35,51.36,50.455,4772686,"2020-01-16, 06-00-00"
CCL,51.45,51.9,51.94,51.31,6560513,"2020-01-17, 06-00-00"
