symbol,open,close,high,low,volume,date
PBH,37.44,36.8,37.59,36.675,252306,"2019-11-18, 06-00-00"
PBH,37.03,37.36,37.5,36.84,155643,"2019-11-19, 06-00-00"
PBH,37.16,37.0,37.75,36.58,337897,"2019-11-20, 06-00-00"
PBH,37.16,37.57,37.63,36.775,243235,"2019-11-21, 06-00-00"
PBH,37.81,37.33,37.83,37.14,177896,"2019-11-22, 06-00-00"
PBH,37.64,37.7,38.2,37.59,268149,"2019-11-25, 06-00-00"
PBH,37.63,37.59,38.06,37.48,232717,"2019-11-26, 06-00-00"
PBH,37.71,38.09,38.24,37.71,218242,"2019-11-27, 06-00-00"
PBH,38.29,37.77,38.5,37.71,91316,"2019-11-29, 06-00-00"
PBH,37.83,37.83,38.23,37.62,287629,"2019-12-02, 06-00-00"
PBH,37.4,37.52,37.76,37.08,570078,"2019-12-03, 06-00-00"
PBH,37.71,38.1,38.32,37.61,397075,"2019-12-04, 06-00-00"
PBH,38.04,38.14,38.19,37.86,291869,"2019-12-05, 06-00-00"
PBH,38.48,38.22,38.91,38.2,288379,"2019-12-06, 06-00-00"
PBH,38.42,38.52,38.83,38.24,221604,"2019-12-09, 06-00-00"
PBH,38.52,39.08,39.22,38.45,389466,"2019-12-10, 06-00-00"
PBH,39.02,38.89,39.34,38.505,219988,"2019-12-11, 06-00-00"
PBH,38.94,38.99,39.46,38.64,333101,"2019-12-12, 06-00-00"
PBH,38.91,38.84,39.31,38.765,219682,"2019-12-13, 06-00-00"
PBH,39.03,39.73,40.13,39.03,293428,"2019-12-16, 06-00-00"
PBH,39.75,40.73,40.75,39.58,379626,"2019-12-17, 06-00-00"
PBH,40.62,40.56,40.64,40.04,496506,"2019-12-18, 06-00-00"
PBH,40.64,39.86,40.8,39.79,310679,"2019-12-19, 06-00-00"
PBH,40.03,40.01,40.25,39.83,626884,"2019-12-20, 06-00-00"
PBH,40.25,39.74,40.25,39.69,280974,"2019-12-23, 06-00-00"
PBH,39.75,39.94,40.1,39.49,97320,"2019-12-24, 06-00-00"
PBH,39.97,40.47,40.635,39.97,205665,"2019-12-26, 06-00-00"
PBH,40.55,40.65,40.75,40.08,201862,"2019-12-27, 06-00-00"
PBH,40.67,41.12,41.38,40.67,267017,"2019-12-30, 06-00-00"
PBH,41.06,40.5,41.37,40.5,330011,"2019-12-31, 06-00-00"
PBH,40.65,40.49,40.65,39.82,327526,"2020-01-02, 06-00-00"
PBH,39.94,40.23,41.01,39.9,397917,"2020-01-03, 06-00-00"
PBH,39.89,40.92,41.09,39.845,254785,"2020-01-06, 06-00-00"
PBH,41.08,39.81,41.17,39.79,384387,"2020-01-07, 06-00-00"
PBH,39.82,39.35,40.18,39.28,322908,"2020-01-08, 06-00-00"
PBH,39.5,38.77,39.75,38.66,289397,"2020-01-09, 06-00-00"
PBH,38.72,38.41,38.95,38.05,431067,"2020-01-10, 06-00-00"
PBH,38.7,39.16,39.6497,38.395,586839,"2020-01-13, 06-00-00"
PBH,38.95,39.5,39.66,38.7,487513,"2020-01-14, 06-00-00"
PBH,39.64,41.15,41.24,39.64,479855,"2020-01-15, 06-00-00"
