symbol,open,close,date
ATGE,33.61,34.04,"2019-11-18, 06-00-00"
ATGE,34.33,34.36,"2019-11-19, 06-00-00"
ATGE,34.08,34.52,"2019-11-20, 06-00-00"
ATGE,34.44,33.85,"2019-11-21, 06-00-00"
ATGE,33.9,34.03,"2019-11-22, 06-00-00"
ATGE,34.25,35.24,"2019-11-25, 06-00-00"
ATGE,35.02,34.74,"2019-11-26, 06-00-00"
ATGE,34.95,33.89,"2019-11-27, 06-00-00"
ATGE,33.73,33.73,"2019-11-29, 06-00-00"
ATGE,33.79,33.73,"2019-12-02, 06-00-00"
ATGE,33.5,33.12,"2019-12-03, 06-00-00"
ATGE,33.44,33.16,"2019-12-04, 06-00-00"
ATGE,33.3,32.78,"2019-12-05, 06-00-00"
ATGE,33.05,33.66,"2019-12-06, 06-00-00"
ATGE,33.65,33.46,"2019-12-09, 06-00-00"
ATGE,33.36,33.76,"2019-12-10, 06-00-00"
ATGE,33.67,33.82,"2019-12-11, 06-00-00"
ATGE,33.83,34.98,"2019-12-12, 06-00-00"
ATGE,34.92,34.74,"2019-12-13, 06-00-00"
ATGE,35.15,34.21,"2019-12-16, 06-00-00"
ATGE,34.41,34.25,"2019-12-17, 06-00-00"
ATGE,34.46,34.39,"2019-12-18, 06-00-00"
ATGE,34.4,34.29,"2019-12-19, 06-00-00"
ATGE,34.45,35.02,"2019-12-20, 06-00-00"
ATGE,35.01,34.55,"2019-12-23, 06-00-00"
ATGE,34.59,34.43,"2019-12-24, 06-00-00"
ATGE,34.46,35.12,"2019-12-26, 06-00-00"
ATGE,35.11,35.04,"2019-12-27, 06-00-00"
ATGE,35.03,34.69,"2019-12-30, 06-00-00"
ATGE,34.55,34.97,"2019-12-31, 06-00-00"
ATGE,35.03,34.69,"2020-01-02, 06-00-00"
ATGE,34.25,34.57,"2020-01-03, 06-00-00"
ATGE,34.19,35.13,"2020-01-06, 06-00-00"
ATGE,35.23,35.49,"2020-01-07, 06-00-00"
ATGE,35.41,35.62,"2020-01-08, 06-00-00"
ATGE,35.79,35.94,"2020-01-09, 06-00-00"
ATGE,36.0,35.48,"2020-01-10, 06-00-00"
ATGE,35.48,35.94,"2020-01-13, 06-00-00"
ATGE,35.86,36.2,"2020-01-14, 06-00-00"
ATGE,36.15,36.5,"2020-01-15, 06-00-00"
ATGE,36.77,36.87,"2020-01-16, 06-00-00"
ATGE,36.97,36.51,"2020-01-17, 06-00-00"
ATGE,36.32,35.97,"2020-01-21, 06-00-00"
ATGE,36.12,35.91,"2020-01-22, 06-00-00"
ATGE,35.73,36.17,"2020-01-23, 06-00-00"
ATGE,36.43,35.04,"2020-01-24, 06-00-00"
ATGE,34.27,35.59,"2020-01-27, 06-00-00"
ATGE,35.87,35.7,"2020-01-28, 06-00-00"
ATGE,35.74,35.35,"2020-01-29, 06-00-00"
ATGE,35.01,35.45,"2020-01-30, 06-00-00"
ATGE,35.16,34.51,"2020-01-31, 06-00-00"
ATGE,34.63,35.07,"2020-02-03, 06-00-00"
ATGE,35.68,35.05,"2020-02-04, 06-00-00"
ATGE,36.81,36.16,"2020-02-05, 06-00-00"
ATGE,36.18,35.73,"2020-02-06, 06-00-00"
ATGE,35.43,34.02,"2020-02-07, 06-00-00"
ATGE,33.87,32.56,"2020-02-10, 06-00-00"
ATGE,32.67,33.15,"2020-02-11, 06-00-00"
ATGE,33.46,34.22,"2020-02-12, 06-00-00"
ATGE,34.06,34.62,"2020-02-13, 06-00-00"
ATGE,34.51,35.31,"2020-02-14, 06-00-00"
ATGE,35.2,34.35,"2020-02-18, 06-00-00"
ATGE,34.36,34.35,"2020-02-19, 06-00-00"
ATGE,34.1,34.65,"2020-02-20, 06-00-00"
ATGE,34.5,34.5,"2020-02-21, 06-00-00"
ATGE,33.6,33.43,"2020-02-24, 06-00-00"
ATGE,33.46,33.32,"2020-02-25, 06-00-00"
ATGE,33.57,31.96,"2020-02-26, 06-00-00"
ATGE,31.35,30.43,"2020-02-27, 06-00-00"
ATGE,29.54,30.87,"2020-02-28, 06-00-00"
ATGE,30.91,30.91,"2020-03-02, 06-00-00"
ATGE,30.9,29.87,"2020-03-03, 06-00-00"
ATGE,30.19,31.32,"2020-03-04, 06-00-00"
ATGE,30.44,29.86,"2020-03-05, 06-00-00"
ATGE,29.09,30.87,"2020-03-06, 06-00-00"
