symbol,open,close,date
BTI,37.3,37.24,"2019-11-18, 06-00-00"
BTI,37.75,37.2,"2019-11-19, 06-00-00"
BTI,36.85,38.25,"2019-11-20, 06-00-00"
BTI,38.18,38.35,"2019-11-21, 06-00-00"
BTI,38.37,38.15,"2019-11-22, 06-00-00"
BTI,38.64,38.93,"2019-11-25, 06-00-00"
BTI,38.42,37.94,"2019-11-26, 06-00-00"
BTI,39.31,39.57,"2019-11-27, 06-00-00"
BTI,39.38,39.61,"2019-11-29, 06-00-00"
BTI,39.61,39.7,"2019-12-02, 06-00-00"
BTI,38.81,38.68,"2019-12-03, 06-00-00"
BTI,38.72,38.77,"2019-12-04, 06-00-00"
BTI,38.85,38.96,"2019-12-05, 06-00-00"
BTI,39.23,39.33,"2019-12-06, 06-00-00"
BTI,39.42,39.6,"2019-12-09, 06-00-00"
BTI,39.26,39.31,"2019-12-10, 06-00-00"
BTI,39.15,39.48,"2019-12-11, 06-00-00"
BTI,39.34,39.4,"2019-12-12, 06-00-00"
BTI,40.51,40.7,"2019-12-13, 06-00-00"
BTI,42.38,42.24,"2019-12-16, 06-00-00"
BTI,41.75,42.02,"2019-12-17, 06-00-00"
BTI,42.49,42.49,"2019-12-18, 06-00-00"
BTI,42.27,42.21,"2019-12-19, 06-00-00"
BTI,42.81,42.5,"2019-12-20, 06-00-00"
BTI,42.26,42.56,"2019-12-23, 06-00-00"
BTI,42.73,42.8,"2019-12-24, 06-00-00"
BTI,42.0,42.25,"2019-12-26, 06-00-00"
BTI,42.64,42.52,"2019-12-27, 06-00-00"
BTI,43.0,42.46,"2019-12-30, 06-00-00"
BTI,42.27,42.46,"2019-12-31, 06-00-00"
BTI,42.94,42.87,"2020-01-02, 06-00-00"
BTI,43.61,43.66,"2020-01-03, 06-00-00"
BTI,43.74,44.08,"2020-01-06, 06-00-00"
BTI,44.5,44.73,"2020-01-07, 06-00-00"
BTI,45.17,45.41,"2020-01-08, 06-00-00"
BTI,45.44,45.39,"2020-01-09, 06-00-00"
BTI,45.56,45.22,"2020-01-10, 06-00-00"
BTI,45.18,45.4,"2020-01-13, 06-00-00"
BTI,45.24,45.25,"2020-01-14, 06-00-00"
BTI,45.45,45.48,"2020-01-15, 06-00-00"
BTI,45.16,45.12,"2020-01-16, 06-00-00"
BTI,45.03,45.11,"2020-01-17, 06-00-00"
BTI,44.35,44.57,"2020-01-21, 06-00-00"
BTI,44.34,44.65,"2020-01-22, 06-00-00"
BTI,44.55,44.56,"2020-01-23, 06-00-00"
BTI,44.63,44.55,"2020-01-24, 06-00-00"
BTI,43.55,43.76,"2020-01-27, 06-00-00"
BTI,43.73,43.87,"2020-01-28, 06-00-00"
BTI,43.72,43.84,"2020-01-29, 06-00-00"
BTI,43.85,44.05,"2020-01-30, 06-00-00"
BTI,44.13,44.05,"2020-01-31, 06-00-00"
BTI,43.95,44.05,"2020-02-03, 06-00-00"
BTI,44.48,44.74,"2020-02-04, 06-00-00"
BTI,44.16,44.64,"2020-02-05, 06-00-00"
BTI,44.57,45.06,"2020-02-06, 06-00-00"
BTI,44.58,44.46,"2020-02-07, 06-00-00"
BTI,44.25,44.44,"2020-02-10, 06-00-00"
BTI,44.86,44.77,"2020-02-11, 06-00-00"
BTI,44.62,44.0,"2020-02-12, 06-00-00"
BTI,43.95,44.03,"2020-02-13, 06-00-00"
BTI,44.02,43.53,"2020-02-14, 06-00-00"
BTI,43.22,43.2,"2020-02-18, 06-00-00"
BTI,43.33,43.44,"2020-02-19, 06-00-00"
BTI,42.84,43.28,"2020-02-20, 06-00-00"
BTI,43.41,43.63,"2020-02-21, 06-00-00"
BTI,41.89,41.71,"2020-02-24, 06-00-00"
BTI,41.83,41.05,"2020-02-25, 06-00-00"
BTI,40.86,41.15,"2020-02-26, 06-00-00"
BTI,41.79,40.45,"2020-02-27, 06-00-00"
BTI,39.31,39.8,"2020-02-28, 06-00-00"
BTI,38.37,39.61,"2020-03-02, 06-00-00"
BTI,39.71,39.76,"2020-03-03, 06-00-00"
BTI,40.87,42.11,"2020-03-04, 06-00-00"
BTI,41.46,42.04,"2020-03-05, 06-00-00"
BTI,40.69,40.91,"2020-03-06, 06-00-00"
BTI,38.57,38.83,"2020-03-09, 05-00-00"
BTI,39.1,38.87,"2020-03-10, 05-00-00"
BTI,38.06,37.26,"2020-03-11, 05-00-00"
BTI,34.89,34.1,"2020-03-12, 05-00-00"
BTI,34.85,35.54,"2020-03-13, 05-00-00"
BTI,30.63,32.39,"2020-03-16, 05-00-00"
BTI,32.2,33.69,"2020-03-17, 05-00-00"
BTI,32.16,32.04,"2020-03-18, 05-00-00"
BTI,30.3,31.79,"2020-03-19, 05-00-00"
BTI,31.06,29.88,"2020-03-20, 05-00-00"
BTI,28.57,27.64,"2020-03-23, 05-00-00"
BTI,29.89,30.06,"2020-03-24, 05-00-00"
BTI,30.06,31.11,"2020-03-25, 05-00-00"
BTI,31.82,33.84,"2020-03-26, 05-00-00"
BTI,32.41,32.32,"2020-03-27, 05-00-00"
BTI,32.7,33.04,"2020-03-30, 05-00-00"
BTI,33.85,34.19,"2020-03-31, 05-00-00"
BTI,35.49,35.07,"2020-04-01, 05-00-00"
BTI,36.59,36.9,"2020-04-02, 05-00-00"
BTI,36.23,36.21,"2020-04-03, 05-00-00"
BTI,36.24,36.67,"2020-04-06, 05-00-00"
BTI,37.25,36.38,"2020-04-07, 05-00-00"
BTI,36.5,36.59,"2020-04-08, 05-00-00"
BTI,37.05,37.6,"2020-04-09, 05-00-00"
BTI,37.5,37.38,"2020-04-13, 05-00-00"
BTI,36.49,37.89,"2020-04-14, 05-00-00"
BTI,37.04,36.7,"2020-04-15, 05-00-00"
BTI,37.5,37.04,"2020-04-16, 05-00-00"
BTI,37.43,37.5,"2020-04-17, 05-00-00"
BTI,36.69,36.72,"2020-04-20, 05-00-00"
BTI,35.94,35.62,"2020-04-21, 05-00-00"
BTI,36.39,36.04,"2020-04-22, 05-00-00"
BTI,36.25,36.29,"2020-04-23, 05-00-00"
BTI,36.75,37.15,"2020-04-24, 05-00-00"
BTI,37.36,37.8,"2020-04-27, 05-00-00"
BTI,39.63,39.2,"2020-04-28, 05-00-00"
BTI,39.6,40.02,"2020-04-29, 05-00-00"
BTI,39.43,38.15,"2020-04-30, 05-00-00"
BTI,37.81,37.34,"2020-05-01, 05-00-00"
BTI,37.34,37.35,"2020-05-04, 05-00-00"
BTI,37.55,37.8,"2020-05-05, 05-00-00"
BTI,37.55,37.13,"2020-05-06, 05-00-00"
BTI,37.17,36.99,"2020-05-07, 05-00-00"
BTI,37.55,37.9,"2020-05-08, 05-00-00"
BTI,37.83,38.1,"2020-05-11, 05-00-00"
BTI,39.29,38.32,"2020-05-12, 05-00-00"
BTI,38.58,37.77,"2020-05-13, 05-00-00"
BTI,36.98,37.12,"2020-05-14, 05-00-00"
BTI,37.3,37.34,"2020-05-15, 05-00-00"
BTI,38.0,38.14,"2020-05-18, 05-00-00"
BTI,37.67,37.5,"2020-05-19, 05-00-00"
BTI,38.08,38.51,"2020-05-20, 05-00-00"
BTI,38.84,38.58,"2020-05-21, 05-00-00"
BTI,38.33,38.84,"2020-05-22, 05-00-00"
BTI,39.35,39.64,"2020-05-26, 05-00-00"
BTI,40.32,40.47,"2020-05-27, 05-00-00"
BTI,40.91,40.45,"2020-05-28, 05-00-00"
BTI,40.29,40.08,"2020-05-29, 05-00-00"
BTI,40.2,40.79,"2020-06-01, 05-00-00"
BTI,40.65,40.51,"2020-06-02, 05-00-00"
BTI,40.82,41.21,"2020-06-03, 05-00-00"
BTI,40.74,40.98,"2020-06-04, 05-00-00"
BTI,41.04,40.59,"2020-06-05, 05-00-00"
BTI,40.2,40.4,"2020-06-08, 05-00-00"
