symbol,open,close,date
USB,59.01,59.56,"2019-11-18, 06-00-00"
USB,59.63,59.42,"2019-11-19, 06-00-00"
USB,59.15,59.11,"2019-11-20, 06-00-00"
USB,59.38,59.49,"2019-11-21, 06-00-00"
USB,59.52,60.05,"2019-11-22, 06-00-00"
USB,60.04,59.82,"2019-11-25, 06-00-00"
USB,59.77,59.92,"2019-11-26, 06-00-00"
USB,60.16,60.19,"2019-11-27, 06-00-00"
USB,60.23,60.03,"2019-11-29, 06-00-00"
USB,60.25,59.76,"2019-12-02, 06-00-00"
USB,59.16,58.93,"2019-12-03, 06-00-00"
USB,59.07,59.31,"2019-12-04, 06-00-00"
USB,59.4,59.6,"2019-12-05, 06-00-00"
USB,60.25,60.14,"2019-12-06, 06-00-00"
USB,59.99,60.0,"2019-12-09, 06-00-00"
USB,59.83,59.95,"2019-12-10, 06-00-00"
USB,60.06,59.25,"2019-12-11, 06-00-00"
USB,59.22,60.55,"2019-12-12, 06-00-00"
USB,60.48,60.27,"2019-12-13, 06-00-00"
USB,60.94,60.66,"2019-12-16, 06-00-00"
USB,60.61,60.68,"2019-12-17, 06-00-00"
USB,60.75,60.09,"2019-12-18, 06-00-00"
USB,60.02,60.01,"2019-12-19, 06-00-00"
USB,60.69,59.77,"2019-12-20, 06-00-00"
USB,59.77,59.58,"2019-12-23, 06-00-00"
USB,59.67,59.67,"2019-12-24, 06-00-00"
USB,59.86,60.15,"2019-12-26, 06-00-00"
USB,60.36,59.73,"2019-12-27, 06-00-00"
USB,59.56,59.17,"2019-12-30, 06-00-00"
USB,59.1,59.29,"2019-12-31, 06-00-00"
USB,59.47,59.2,"2020-01-02, 06-00-00"
USB,58.5,58.51,"2020-01-03, 06-00-00"
USB,57.07,57.71,"2020-01-06, 06-00-00"
USB,57.53,57.16,"2020-01-07, 06-00-00"
USB,57.2,57.04,"2020-01-08, 06-00-00"
USB,57.35,57.06,"2020-01-09, 06-00-00"
USB,57.1,56.67,"2020-01-10, 06-00-00"
USB,56.52,56.71,"2020-01-13, 06-00-00"
USB,56.69,56.59,"2020-01-14, 06-00-00"
USB,55.47,54.97,"2020-01-15, 06-00-00"
USB,54.75,55.19,"2020-01-16, 06-00-00"
USB,55.32,55.35,"2020-01-17, 06-00-00"
USB,54.89,54.42,"2020-01-21, 06-00-00"
USB,54.55,54.94,"2020-01-22, 06-00-00"
USB,54.79,54.88,"2020-01-23, 06-00-00"
USB,54.86,53.84,"2020-01-24, 06-00-00"
USB,53.0,53.54,"2020-01-27, 06-00-00"
USB,53.84,53.86,"2020-01-28, 06-00-00"
USB,53.98,53.6,"2020-01-29, 06-00-00"
USB,53.19,54.25,"2020-01-30, 06-00-00"
USB,53.76,53.22,"2020-01-31, 06-00-00"
USB,53.57,53.69,"2020-02-03, 06-00-00"
USB,54.38,54.22,"2020-02-04, 06-00-00"
USB,55.0,55.2,"2020-02-05, 06-00-00"
USB,55.52,54.8,"2020-02-06, 06-00-00"
USB,54.64,54.62,"2020-02-07, 06-00-00"
USB,54.44,54.64,"2020-02-10, 06-00-00"
USB,54.71,54.93,"2020-02-11, 06-00-00"
USB,55.26,54.81,"2020-02-12, 06-00-00"
USB,54.66,55.18,"2020-02-13, 06-00-00"
USB,55.21,55.11,"2020-02-14, 06-00-00"
USB,54.88,54.42,"2020-02-18, 06-00-00"
USB,54.7,54.75,"2020-02-19, 06-00-00"
USB,54.57,54.8,"2020-02-20, 06-00-00"
USB,54.52,54.55,"2020-02-21, 06-00-00"
USB,53.05,53.08,"2020-02-24, 06-00-00"
USB,53.03,50.72,"2020-02-25, 06-00-00"
USB,51.19,49.66,"2020-02-26, 06-00-00"
USB,48.7,47.52,"2020-02-27, 06-00-00"
USB,46.01,46.44,"2020-02-28, 06-00-00"
USB,46.48,48.16,"2020-03-02, 06-00-00"
USB,47.98,46.1,"2020-03-03, 06-00-00"
USB,46.57,46.66,"2020-03-04, 06-00-00"
USB,45.3,43.78,"2020-03-05, 06-00-00"
USB,41.68,42.45,"2020-03-06, 06-00-00"
USB,38.02,36.32,"2020-03-09, 05-00-00"
USB,38.44,38.64,"2020-03-10, 05-00-00"
USB,37.0,36.21,"2020-03-11, 05-00-00"
USB,33.63,31.61,"2020-03-12, 05-00-00"
USB,34.62,37.1,"2020-03-13, 05-00-00"
USB,30.05,32.57,"2020-03-16, 05-00-00"
USB,33.37,33.72,"2020-03-17, 05-00-00"
USB,31.39,33.0,"2020-03-18, 05-00-00"
USB,32.33,33.21,"2020-03-19, 05-00-00"
USB,33.88,32.57,"2020-03-20, 05-00-00"
USB,31.76,28.93,"2020-03-23, 05-00-00"
USB,30.88,31.2,"2020-03-24, 05-00-00"
USB,31.4,32.03,"2020-03-25, 05-00-00"
USB,32.38,36.18,"2020-03-26, 05-00-00"
USB,34.46,35.77,"2020-03-27, 05-00-00"
USB,35.0,35.87,"2020-03-30, 05-00-00"
USB,35.44,34.45,"2020-03-31, 05-00-00"
USB,32.53,31.93,"2020-04-01, 05-00-00"
USB,31.6,32.67,"2020-04-02, 05-00-00"
USB,32.42,31.19,"2020-04-03, 05-00-00"
USB,33.17,34.37,"2020-04-06, 05-00-00"
USB,36.72,34.45,"2020-04-07, 05-00-00"
USB,34.96,35.65,"2020-04-08, 05-00-00"
USB,36.71,38.05,"2020-04-09, 05-00-00"
USB,38.0,36.79,"2020-04-13, 05-00-00"
USB,37.69,35.8,"2020-04-14, 05-00-00"
USB,35.13,33.33,"2020-04-15, 05-00-00"
USB,33.02,31.78,"2020-04-16, 05-00-00"
USB,33.08,35.06,"2020-04-17, 05-00-00"
USB,34.0,34.25,"2020-04-20, 05-00-00"
USB,33.0,32.73,"2020-04-21, 05-00-00"
USB,33.51,33.25,"2020-04-22, 05-00-00"
USB,33.61,33.37,"2020-04-23, 05-00-00"
USB,33.67,34.0,"2020-04-24, 05-00-00"
USB,34.41,35.88,"2020-04-27, 05-00-00"
USB,37.24,36.65,"2020-04-28, 05-00-00"
USB,37.99,38.46,"2020-04-29, 05-00-00"
USB,37.39,36.5,"2020-04-30, 05-00-00"
USB,35.71,34.94,"2020-05-01, 05-00-00"
USB,34.33,34.47,"2020-05-04, 05-00-00"
USB,34.96,33.54,"2020-05-05, 05-00-00"
USB,33.85,33.21,"2020-05-06, 05-00-00"
USB,33.71,34.2,"2020-05-07, 05-00-00"
USB,35.0,34.75,"2020-05-08, 05-00-00"
USB,34.06,33.35,"2020-05-11, 05-00-00"
USB,33.53,31.65,"2020-05-12, 05-00-00"
USB,31.4,29.45,"2020-05-13, 05-00-00"
USB,28.86,31.17,"2020-05-14, 05-00-00"
USB,30.79,30.68,"2020-05-15, 05-00-00"
USB,32.12,32.96,"2020-05-18, 05-00-00"
USB,32.57,31.99,"2020-05-19, 05-00-00"
USB,32.6,33.06,"2020-05-20, 05-00-00"
USB,32.85,32.92,"2020-05-21, 05-00-00"
USB,32.9,32.93,"2020-05-22, 05-00-00"
USB,34.49,35.83,"2020-05-26, 05-00-00"
USB,37.99,37.62,"2020-05-27, 05-00-00"
USB,38.09,36.51,"2020-05-28, 05-00-00"
USB,35.86,35.56,"2020-05-29, 05-00-00"
USB,35.79,36.69,"2020-06-01, 05-00-00"
USB,37.3,36.62,"2020-06-02, 05-00-00"
USB,37.65,38.68,"2020-06-03, 05-00-00"
USB,38.68,40.07,"2020-06-04, 05-00-00"
USB,43.5,42.37,"2020-06-05, 05-00-00"
USB,42.95,43.51,"2020-06-08, 05-00-00"
USB,41.88,42.1,"2020-06-09, 05-00-00"
USB,41.55,39.32,"2020-06-10, 05-00-00"
USB,36.65,36.14,"2020-06-11, 05-00-00"
USB,38.16,37.51,"2020-06-12, 05-00-00"
USB,35.83,38.78,"2020-06-15, 05-00-00"
USB,40.42,39.34,"2020-06-16, 05-00-00"
USB,39.4,38.51,"2020-06-17, 05-00-00"
USB,38.05,38.57,"2020-06-18, 05-00-00"
USB,39.36,38.87,"2020-06-19, 05-00-00"
USB,38.46,38.22,"2020-06-22, 05-00-00"
USB,38.9,38.6,"2020-06-23, 05-00-00"
USB,38.08,36.87,"2020-06-24, 05-00-00"
USB,36.71,38.05,"2020-06-25, 05-00-00"
USB,37.01,36.06,"2020-06-26, 05-00-00"
USB,36.23,36.35,"2020-06-29, 05-00-00"
USB,35.92,36.82,"2020-06-30, 05-00-00"
USB,36.92,35.98,"2020-07-01, 05-00-00"
USB,36.99,35.89,"2020-07-02, 05-00-00"
USB,36.73,36.83,"2020-07-06, 05-00-00"
USB,36.33,35.58,"2020-07-07, 05-00-00"
USB,35.53,35.51,"2020-07-08, 05-00-00"
USB,35.31,34.22,"2020-07-09, 05-00-00"
USB,34.42,36.44,"2020-07-10, 05-00-00"
USB,36.75,36.83,"2020-07-13, 05-00-00"
USB,36.54,36.29,"2020-07-14, 05-00-00"
USB,38.17,37.64,"2020-07-15, 05-00-00"
USB,37.17,37.56,"2020-07-16, 05-00-00"
USB,37.52,36.03,"2020-07-17, 05-00-00"
USB,35.84,35.57,"2020-07-20, 05-00-00"
USB,35.82,36.6,"2020-07-21, 05-00-00"
USB,36.41,36.26,"2020-07-22, 05-00-00"
USB,36.09,36.77,"2020-07-23, 05-00-00"
USB,36.91,36.92,"2020-07-24, 05-00-00"
USB,36.6,36.16,"2020-07-27, 05-00-00"
USB,35.99,36.32,"2020-07-28, 05-00-00"
USB,36.27,37.71,"2020-07-29, 05-00-00"
USB,36.66,36.91,"2020-07-30, 05-00-00"
USB,36.65,36.84,"2020-07-31, 05-00-00"
USB,36.79,36.8,"2020-08-03, 05-00-00"
USB,36.63,36.23,"2020-08-04, 05-00-00"
USB,36.5,36.86,"2020-08-05, 05-00-00"
USB,36.64,36.79,"2020-08-06, 05-00-00"
USB,36.36,37.46,"2020-08-07, 05-00-00"
USB,37.73,37.47,"2020-08-10, 05-00-00"
USB,38.44,38.27,"2020-08-11, 05-00-00"
USB,39.11,37.81,"2020-08-12, 05-00-00"
USB,37.45,37.37,"2020-08-13, 05-00-00"
USB,37.01,37.78,"2020-08-14, 05-00-00"
USB,37.57,36.93,"2020-08-17, 05-00-00"
USB,36.9,36.33,"2020-08-18, 05-00-00"
USB,36.34,36.16,"2020-08-19, 05-00-00"
USB,35.74,35.61,"2020-08-20, 05-00-00"
USB,35.6,35.21,"2020-08-21, 05-00-00"
USB,35.4,36.75,"2020-08-24, 05-00-00"
USB,37.12,36.61,"2020-08-25, 05-00-00"
USB,36.47,36.22,"2020-08-26, 05-00-00"
USB,36.22,36.94,"2020-08-27, 05-00-00"
USB,37.35,37.2,"2020-08-28, 05-00-00"
USB,36.97,36.4,"2020-08-31, 05-00-00"
USB,36.16,36.69,"2020-09-01, 05-00-00"
USB,36.64,37.61,"2020-09-02, 05-00-00"
USB,37.97,37.46,"2020-09-03, 05-00-00"
USB,38.32,38.31,"2020-09-04, 05-00-00"
USB,37.61,36.72,"2020-09-08, 05-00-00"
USB,37.01,36.53,"2020-09-09, 05-00-00"
USB,36.74,35.78,"2020-09-10, 05-00-00"
USB,35.8,36.68,"2020-09-11, 05-00-00"
USB,37.02,37.87,"2020-09-14, 05-00-00"
USB,37.89,37.32,"2020-09-15, 05-00-00"
USB,37.32,38.16,"2020-09-16, 05-00-00"
USB,37.68,37.89,"2020-09-17, 05-00-00"
USB,37.55,37.62,"2020-09-18, 05-00-00"
USB,36.68,36.16,"2020-09-21, 05-00-00"
USB,36.26,35.59,"2020-09-22, 05-00-00"
USB,35.81,34.5,"2020-09-23, 05-00-00"
USB,34.68,34.73,"2020-09-24, 05-00-00"
USB,34.4,35.16,"2020-09-25, 05-00-00"
USB,35.88,36.1,"2020-09-28, 05-00-00"
USB,35.5,35.3,"2020-09-29, 05-00-00"
USB,35.45,35.85,"2020-09-30, 05-00-00"
USB,36.03,36.0,"2020-10-01, 05-00-00"
USB,35.37,36.77,"2020-10-02, 05-00-00"
USB,37.32,37.73,"2020-10-05, 05-00-00"
USB,38.15,37.42,"2020-10-06, 05-00-00"
USB,38.05,38.79,"2020-10-07, 05-00-00"
USB,39.0,39.5,"2020-10-08, 05-00-00"
USB,39.7,39.17,"2020-10-09, 05-00-00"
USB,39.03,39.75,"2020-10-12, 05-00-00"
USB,39.5,38.42,"2020-10-13, 05-00-00"
USB,38.44,38.25,"2020-10-14, 05-00-00"
USB,38.2,39.14,"2020-10-15, 05-00-00"
USB,39.25,39.14,"2020-10-16, 05-00-00"
USB,39.35,38.97,"2020-10-19, 05-00-00"
USB,39.31,39.21,"2020-10-20, 05-00-00"
USB,39.01,38.82,"2020-10-21, 05-00-00"
USB,38.77,40.48,"2020-10-22, 05-00-00"
USB,40.88,40.66,"2020-10-23, 05-00-00"
USB,40.18,39.96,"2020-10-26, 05-00-00"
USB,39.63,38.41,"2020-10-27, 05-00-00"
USB,37.68,37.3,"2020-10-28, 05-00-00"
USB,37.14,38.07,"2020-10-29, 05-00-00"
USB,37.99,38.95,"2020-10-30, 05-00-00"
USB,39.45,39.74,"2020-11-02, 06-00-00"
USB,40.54,40.82,"2020-11-03, 06-00-00"
USB,39.68,39.0,"2020-11-04, 06-00-00"
USB,38.96,40.46,"2020-11-05, 06-00-00"
USB,40.82,39.17,"2020-11-06, 06-00-00"
USB,42.97,44.16,"2020-11-09, 06-00-00"
USB,44.49,44.14,"2020-11-10, 06-00-00"
USB,44.03,43.75,"2020-11-11, 06-00-00"
USB,42.96,42.81,"2020-11-12, 06-00-00"
USB,43.25,43.31,"2020-11-13, 06-00-00"
USB,44.66,44.28,"2020-11-16, 06-00-00"
USB,43.59,44.03,"2020-11-17, 06-00-00"
USB,44.27,43.26,"2020-11-18, 06-00-00"
