symbol,open,close,date
PGR,71.67,71.23,"2019-11-18, 06-00-00"
PGR,71.74,71.56,"2019-11-19, 06-00-00"
PGR,71.28,70.53,"2019-11-20, 06-00-00"
PGR,70.82,70.09,"2019-11-21, 06-00-00"
PGR,70.11,70.83,"2019-11-22, 06-00-00"
PGR,71.14,71.5,"2019-11-25, 06-00-00"
PGR,71.4,72.94,"2019-11-26, 06-00-00"
PGR,73.17,73.14,"2019-11-27, 06-00-00"
PGR,73.12,73.05,"2019-11-29, 06-00-00"
PGR,73.21,71.65,"2019-12-02, 06-00-00"
PGR,71.09,70.65,"2019-12-03, 06-00-00"
PGR,70.56,71.84,"2019-12-04, 06-00-00"
PGR,72.03,72.44,"2019-12-05, 06-00-00"
PGR,72.7,72.98,"2019-12-06, 06-00-00"
PGR,72.98,73.34,"2019-12-09, 06-00-00"
PGR,73.46,72.85,"2019-12-10, 06-00-00"
PGR,69.16,71.16,"2019-12-11, 06-00-00"
PGR,71.16,72.69,"2019-12-12, 06-00-00"
PGR,72.47,72.17,"2019-12-13, 06-00-00"
PGR,71.36,71.1,"2019-12-16, 06-00-00"
PGR,71.01,72.0,"2019-12-17, 06-00-00"
PGR,72.25,71.3,"2019-12-18, 06-00-00"
PGR,71.21,71.11,"2019-12-19, 06-00-00"
PGR,72.36,71.76,"2019-12-20, 06-00-00"
PGR,71.86,71.69,"2019-12-23, 06-00-00"
PGR,71.86,71.87,"2019-12-24, 06-00-00"
PGR,71.76,71.73,"2019-12-26, 06-00-00"
PGR,71.93,72.15,"2019-12-27, 06-00-00"
PGR,72.22,72.32,"2019-12-30, 06-00-00"
PGR,72.32,72.39,"2019-12-31, 06-00-00"
PGR,73.92,74.33,"2020-01-02, 06-00-00"
PGR,73.52,74.32,"2020-01-03, 06-00-00"
PGR,73.89,75.67,"2020-01-06, 06-00-00"
PGR,73.0,72.76,"2020-01-07, 06-00-00"
PGR,72.92,73.19,"2020-01-08, 06-00-00"
PGR,73.5,73.94,"2020-01-09, 06-00-00"
PGR,74.0,73.7,"2020-01-10, 06-00-00"
PGR,73.7,74.92,"2020-01-13, 06-00-00"
PGR,74.82,74.25,"2020-01-14, 06-00-00"
PGR,74.19,75.72,"2020-01-15, 06-00-00"
PGR,75.81,75.44,"2020-01-16, 06-00-00"
PGR,76.04,76.3,"2020-01-17, 06-00-00"
PGR,76.04,76.43,"2020-01-21, 06-00-00"
PGR,76.58,76.16,"2020-01-22, 06-00-00"
PGR,75.71,76.33,"2020-01-23, 06-00-00"
PGR,76.51,76.75,"2020-01-24, 06-00-00"
PGR,75.77,75.77,"2020-01-27, 06-00-00"
PGR,76.07,76.45,"2020-01-28, 06-00-00"
PGR,80.2,80.81,"2020-01-29, 06-00-00"
PGR,79.74,81.77,"2020-01-30, 06-00-00"
PGR,81.53,80.69,"2020-01-31, 06-00-00"
PGR,81.13,80.57,"2020-02-03, 06-00-00"
PGR,81.31,80.92,"2020-02-04, 06-00-00"
PGR,81.6,83.0,"2020-02-05, 06-00-00"
PGR,83.03,83.06,"2020-02-06, 06-00-00"
PGR,83.0,83.26,"2020-02-07, 06-00-00"
PGR,83.28,83.59,"2020-02-10, 06-00-00"
PGR,83.6,83.66,"2020-02-11, 06-00-00"
PGR,83.8,83.24,"2020-02-12, 06-00-00"
PGR,83.2,83.86,"2020-02-13, 06-00-00"
PGR,83.86,83.77,"2020-02-14, 06-00-00"
PGR,83.78,83.4,"2020-02-18, 06-00-00"
PGR,81.73,81.42,"2020-02-19, 06-00-00"
PGR,80.72,80.84,"2020-02-20, 06-00-00"
PGR,80.62,81.46,"2020-02-21, 06-00-00"
PGR,80.15,80.97,"2020-02-24, 06-00-00"
PGR,80.93,80.0,"2020-02-25, 06-00-00"
PGR,80.41,79.65,"2020-02-26, 06-00-00"
PGR,79.14,76.28,"2020-02-27, 06-00-00"
PGR,74.88,73.16,"2020-02-28, 06-00-00"
PGR,73.6,78.88,"2020-03-02, 06-00-00"
PGR,78.69,77.24,"2020-03-03, 06-00-00"
PGR,78.03,81.05,"2020-03-04, 06-00-00"
PGR,78.78,80.54,"2020-03-05, 06-00-00"
PGR,77.93,80.52,"2020-03-06, 06-00-00"
PGR,75.42,75.29,"2020-03-09, 05-00-00"
PGR,77.26,77.96,"2020-03-10, 05-00-00"
PGR,75.54,75.11,"2020-03-11, 05-00-00"
PGR,69.77,69.62,"2020-03-12, 05-00-00"
PGR,73.43,78.07,"2020-03-13, 05-00-00"
PGR,67.52,73.0,"2020-03-16, 05-00-00"
PGR,75.11,77.29,"2020-03-17, 05-00-00"
PGR,73.28,72.15,"2020-03-18, 05-00-00"
PGR,71.35,67.04,"2020-03-19, 05-00-00"
PGR,67.2,68.28,"2020-03-20, 05-00-00"
PGR,67.0,66.55,"2020-03-23, 05-00-00"
PGR,70.17,69.04,"2020-03-24, 05-00-00"
PGR,68.99,69.95,"2020-03-25, 05-00-00"
PGR,70.86,75.82,"2020-03-26, 05-00-00"
PGR,72.77,73.54,"2020-03-27, 05-00-00"
PGR,74.17,76.18,"2020-03-30, 05-00-00"
PGR,75.39,73.84,"2020-03-31, 05-00-00"
PGR,71.36,72.36,"2020-04-01, 05-00-00"
PGR,71.87,76.56,"2020-04-02, 05-00-00"
PGR,76.23,75.94,"2020-04-03, 05-00-00"
PGR,77.75,75.99,"2020-04-06, 05-00-00"
PGR,77.88,75.6,"2020-04-07, 05-00-00"
PGR,76.1,77.81,"2020-04-08, 05-00-00"
PGR,78.91,80.39,"2020-04-09, 05-00-00"
PGR,80.0,77.1,"2020-04-13, 05-00-00"
PGR,79.07,80.47,"2020-04-14, 05-00-00"
PGR,74.31,79.25,"2020-04-15, 05-00-00"
PGR,79.12,79.09,"2020-04-16, 05-00-00"
PGR,81.03,82.5,"2020-04-17, 05-00-00"
PGR,81.68,81.94,"2020-04-20, 05-00-00"
PGR,80.04,81.25,"2020-04-21, 05-00-00"
PGR,82.54,82.49,"2020-04-22, 05-00-00"
PGR,82.73,81.61,"2020-04-23, 05-00-00"
PGR,82.18,82.87,"2020-04-24, 05-00-00"
PGR,83.0,82.96,"2020-04-27, 05-00-00"
PGR,83.59,81.14,"2020-04-28, 05-00-00"
PGR,81.76,79.8,"2020-04-29, 05-00-00"
PGR,78.8,77.3,"2020-04-30, 05-00-00"
PGR,76.4,76.18,"2020-05-01, 05-00-00"
PGR,75.87,75.85,"2020-05-04, 05-00-00"
PGR,76.03,78.04,"2020-05-05, 05-00-00"
PGR,78.61,76.19,"2020-05-06, 05-00-00"
PGR,77.0,74.93,"2020-05-07, 05-00-00"
PGR,75.75,74.27,"2020-05-08, 05-00-00"
PGR,73.65,73.17,"2020-05-11, 05-00-00"
PGR,73.36,72.19,"2020-05-12, 05-00-00"
PGR,71.82,72.76,"2020-05-13, 05-00-00"
PGR,72.27,73.74,"2020-05-14, 05-00-00"
PGR,73.61,76.21,"2020-05-15, 05-00-00"
PGR,77.32,76.62,"2020-05-18, 05-00-00"
PGR,76.1,75.87,"2020-05-19, 05-00-00"
PGR,76.42,74.89,"2020-05-20, 05-00-00"
PGR,74.52,75.02,"2020-05-21, 05-00-00"
PGR,75.16,74.72,"2020-05-22, 05-00-00"
PGR,75.9,74.13,"2020-05-26, 05-00-00"
PGR,75.32,76.47,"2020-05-27, 05-00-00"
PGR,77.32,76.59,"2020-05-28, 05-00-00"
PGR,76.77,77.68,"2020-05-29, 05-00-00"
PGR,77.75,78.34,"2020-06-01, 05-00-00"
PGR,78.57,79.08,"2020-06-02, 05-00-00"
PGR,79.83,79.11,"2020-06-03, 05-00-00"
PGR,78.59,78.8,"2020-06-04, 05-00-00"
PGR,80.33,81.87,"2020-06-05, 05-00-00"
PGR,81.53,81.51,"2020-06-08, 05-00-00"
PGR,81.0,81.02,"2020-06-09, 05-00-00"
PGR,80.81,80.28,"2020-06-10, 05-00-00"
PGR,78.77,75.92,"2020-06-11, 05-00-00"
PGR,77.41,76.6,"2020-06-12, 05-00-00"
PGR,75.38,79.29,"2020-06-15, 05-00-00"
PGR,81.19,80.43,"2020-06-16, 05-00-00"
PGR,80.82,79.21,"2020-06-17, 05-00-00"
PGR,78.91,80.87,"2020-06-18, 05-00-00"
PGR,83.16,80.99,"2020-06-19, 05-00-00"
PGR,80.54,80.82,"2020-06-22, 05-00-00"
PGR,81.52,80.06,"2020-06-23, 05-00-00"
PGR,79.39,77.29,"2020-06-24, 05-00-00"
PGR,77.41,79.9,"2020-06-25, 05-00-00"
PGR,79.18,77.89,"2020-06-26, 05-00-00"
PGR,78.12,78.4,"2020-06-29, 05-00-00"
PGR,78.5,80.11,"2020-06-30, 05-00-00"
PGR,79.96,79.8,"2020-07-01, 05-00-00"
PGR,80.49,79.23,"2020-07-02, 05-00-00"
PGR,80.19,79.42,"2020-07-06, 05-00-00"
PGR,79.1,78.02,"2020-07-07, 05-00-00"
