symbol,open,close,date
BCX,7.6,7.61,"2019-11-18, 06-00-00"
BCX,7.65,7.58,"2019-11-19, 06-00-00"
BCX,7.58,7.63,"2019-11-20, 06-00-00"
BCX,7.59,7.58,"2019-11-21, 06-00-00"
BCX,7.6,7.63,"2019-11-22, 06-00-00"
BCX,7.61,7.63,"2019-11-25, 06-00-00"
BCX,7.63,7.64,"2019-11-26, 06-00-00"
BCX,7.62,7.64,"2019-11-27, 06-00-00"
BCX,7.64,7.66,"2019-11-29, 06-00-00"
BCX,7.66,7.64,"2019-12-02, 06-00-00"
BCX,7.63,7.66,"2019-12-03, 06-00-00"
BCX,7.69,7.67,"2019-12-04, 06-00-00"
BCX,7.68,7.57,"2019-12-05, 06-00-00"
BCX,7.57,7.65,"2019-12-06, 06-00-00"
BCX,7.65,7.63,"2019-12-09, 06-00-00"
BCX,7.61,7.63,"2019-12-10, 06-00-00"
BCX,7.6,7.72,"2019-12-11, 06-00-00"
BCX,7.74,7.8,"2019-12-12, 06-00-00"
BCX,7.76,7.73,"2019-12-13, 06-00-00"
BCX,7.73,7.77,"2019-12-16, 06-00-00"
BCX,7.8,7.76,"2019-12-17, 06-00-00"
BCX,7.76,7.8,"2019-12-18, 06-00-00"
BCX,7.79,7.85,"2019-12-19, 06-00-00"
BCX,7.84,7.9,"2019-12-20, 06-00-00"
BCX,7.86,7.91,"2019-12-23, 06-00-00"
BCX,7.92,7.99,"2019-12-24, 06-00-00"
BCX,8.01,8.02,"2019-12-26, 06-00-00"
BCX,8.02,8.11,"2019-12-27, 06-00-00"
BCX,8.11,7.98,"2019-12-30, 06-00-00"
BCX,7.94,8.07,"2019-12-31, 06-00-00"
BCX,8.05,8.12,"2020-01-02, 06-00-00"
BCX,8.12,8.15,"2020-01-03, 06-00-00"
BCX,8.16,8.11,"2020-01-06, 06-00-00"
BCX,8.11,8.04,"2020-01-07, 06-00-00"
BCX,8.06,7.98,"2020-01-08, 06-00-00"
BCX,7.99,7.95,"2020-01-09, 06-00-00"
BCX,7.95,7.9,"2020-01-10, 06-00-00"
BCX,7.91,7.94,"2020-01-13, 06-00-00"
BCX,7.89,8.08,"2020-01-14, 06-00-00"
BCX,8.09,8.15,"2020-01-15, 06-00-00"
BCX,8.15,8.07,"2020-01-16, 06-00-00"
BCX,8.1,8.05,"2020-01-17, 06-00-00"
BCX,8.06,8.12,"2020-01-21, 06-00-00"
BCX,8.12,8.11,"2020-01-22, 06-00-00"
BCX,8.05,8.0,"2020-01-23, 06-00-00"
BCX,8.0,7.94,"2020-01-24, 06-00-00"
BCX,7.87,7.78,"2020-01-27, 06-00-00"
BCX,7.79,7.73,"2020-01-28, 06-00-00"
BCX,7.76,7.7,"2020-01-29, 06-00-00"
BCX,7.65,7.67,"2020-01-30, 06-00-00"
BCX,7.67,7.51,"2020-01-31, 06-00-00"
BCX,7.49,7.48,"2020-02-03, 06-00-00"
BCX,7.54,7.62,"2020-02-04, 06-00-00"
BCX,7.71,7.75,"2020-02-05, 06-00-00"
BCX,7.77,7.72,"2020-02-06, 06-00-00"
BCX,7.68,7.65,"2020-02-07, 06-00-00"
BCX,7.62,7.61,"2020-02-10, 06-00-00"
BCX,7.66,7.76,"2020-02-11, 06-00-00"
BCX,7.82,7.8,"2020-02-12, 06-00-00"
BCX,7.75,7.68,"2020-02-13, 06-00-00"
BCX,7.69,7.69,"2020-02-14, 06-00-00"
BCX,7.66,7.64,"2020-02-18, 06-00-00"
BCX,7.67,7.69,"2020-02-19, 06-00-00"
BCX,7.68,7.67,"2020-02-20, 06-00-00"
BCX,7.66,7.68,"2020-02-21, 06-00-00"
BCX,7.6,7.49,"2020-02-24, 06-00-00"
BCX,7.49,7.21,"2020-02-25, 06-00-00"
BCX,7.18,7.13,"2020-02-26, 06-00-00"
BCX,6.98,6.64,"2020-02-27, 06-00-00"
BCX,6.45,6.62,"2020-02-28, 06-00-00"
BCX,6.64,6.69,"2020-03-02, 06-00-00"
BCX,6.66,6.59,"2020-03-03, 06-00-00"
BCX,6.66,6.79,"2020-03-04, 06-00-00"
BCX,6.68,6.62,"2020-03-05, 06-00-00"
BCX,6.49,6.43,"2020-03-06, 06-00-00"
BCX,5.98,5.65,"2020-03-09, 05-00-00"
BCX,5.7,5.74,"2020-03-10, 05-00-00"
BCX,5.65,5.21,"2020-03-11, 05-00-00"
BCX,4.85,4.46,"2020-03-12, 05-00-00"
BCX,4.55,4.81,"2020-03-13, 05-00-00"
BCX,3.95,4.23,"2020-03-16, 05-00-00"
BCX,4.19,4.35,"2020-03-17, 05-00-00"
BCX,4.05,3.55,"2020-03-18, 05-00-00"
BCX,3.5,3.9,"2020-03-19, 05-00-00"
BCX,3.84,3.9,"2020-03-20, 05-00-00"
BCX,3.84,3.97,"2020-03-23, 05-00-00"
BCX,4.2,4.51,"2020-03-24, 05-00-00"
BCX,4.49,5.01,"2020-03-25, 05-00-00"
BCX,4.85,5.13,"2020-03-26, 05-00-00"
BCX,4.86,4.93,"2020-03-27, 05-00-00"
BCX,4.85,5.03,"2020-03-30, 05-00-00"
BCX,5.17,5.04,"2020-03-31, 05-00-00"
BCX,4.9,5.0,"2020-04-01, 05-00-00"
BCX,5.12,5.2,"2020-04-02, 05-00-00"
BCX,5.25,4.99,"2020-04-03, 05-00-00"
BCX,5.04,5.14,"2020-04-06, 05-00-00"
BCX,5.24,5.2,"2020-04-07, 05-00-00"
BCX,5.23,5.48,"2020-04-08, 05-00-00"
BCX,5.64,5.55,"2020-04-09, 05-00-00"
BCX,5.68,5.63,"2020-04-13, 05-00-00"
BCX,5.67,5.5,"2020-04-14, 05-00-00"
BCX,5.22,5.34,"2020-04-15, 05-00-00"
BCX,5.32,5.26,"2020-04-16, 05-00-00"
BCX,5.33,5.5,"2020-04-17, 05-00-00"
BCX,5.18,5.28,"2020-04-20, 05-00-00"
BCX,5.08,5.2,"2020-04-21, 05-00-00"
BCX,5.33,5.4,"2020-04-22, 05-00-00"
BCX,5.47,5.52,"2020-04-23, 05-00-00"
BCX,5.58,5.56,"2020-04-24, 05-00-00"
BCX,5.49,5.58,"2020-04-27, 05-00-00"
BCX,5.64,5.69,"2020-04-28, 05-00-00"
BCX,5.79,5.81,"2020-04-29, 05-00-00"
BCX,5.89,5.59,"2020-04-30, 05-00-00"
BCX,5.5,5.49,"2020-05-01, 05-00-00"
BCX,5.38,5.56,"2020-05-04, 05-00-00"
BCX,5.65,5.58,"2020-05-05, 05-00-00"
BCX,5.59,5.48,"2020-05-06, 05-00-00"
BCX,5.52,5.62,"2020-05-07, 05-00-00"
