symbol,open,close,date
CRH,37.33,37.4,"2019-11-18, 06-00-00"
CRH,37.58,37.42,"2019-11-19, 06-00-00"
CRH,36.75,36.92,"2019-11-20, 06-00-00"
CRH,36.86,36.99,"2019-11-21, 06-00-00"
CRH,37.31,37.36,"2019-11-22, 06-00-00"
CRH,37.53,37.62,"2019-11-25, 06-00-00"
CRH,38.43,38.65,"2019-11-26, 06-00-00"
CRH,39.04,38.97,"2019-11-27, 06-00-00"
CRH,38.08,38.3,"2019-11-29, 06-00-00"
CRH,38.2,38.19,"2019-12-02, 06-00-00"
CRH,37.47,38.02,"2019-12-03, 06-00-00"
CRH,38.26,38.38,"2019-12-04, 06-00-00"
CRH,38.42,38.58,"2019-12-05, 06-00-00"
CRH,38.86,38.74,"2019-12-06, 06-00-00"
CRH,38.8,38.76,"2019-12-09, 06-00-00"
CRH,38.7,38.77,"2019-12-10, 06-00-00"
CRH,38.71,39.19,"2019-12-11, 06-00-00"
CRH,39.32,39.53,"2019-12-12, 06-00-00"
CRH,40.0,39.96,"2019-12-13, 06-00-00"
CRH,40.25,40.15,"2019-12-16, 06-00-00"
CRH,39.93,39.66,"2019-12-17, 06-00-00"
CRH,39.92,39.82,"2019-12-18, 06-00-00"
CRH,39.62,39.4,"2019-12-19, 06-00-00"
CRH,39.78,39.69,"2019-12-20, 06-00-00"
CRH,39.85,39.86,"2019-12-23, 06-00-00"
CRH,39.85,39.91,"2019-12-24, 06-00-00"
CRH,39.89,40.26,"2019-12-26, 06-00-00"
CRH,40.48,40.36,"2019-12-27, 06-00-00"
CRH,40.5,39.99,"2019-12-30, 06-00-00"
CRH,39.87,40.33,"2019-12-31, 06-00-00"
CRH,40.87,40.84,"2020-01-02, 06-00-00"
CRH,39.81,39.84,"2020-01-03, 06-00-00"
CRH,39.65,39.91,"2020-01-06, 06-00-00"
CRH,39.67,39.73,"2020-01-07, 06-00-00"
CRH,39.36,39.69,"2020-01-08, 06-00-00"
CRH,39.49,39.61,"2020-01-09, 06-00-00"
CRH,39.13,39.15,"2020-01-10, 06-00-00"
CRH,39.22,39.62,"2020-01-13, 06-00-00"
CRH,39.24,39.21,"2020-01-14, 06-00-00"
CRH,38.61,38.77,"2020-01-15, 06-00-00"
CRH,38.45,38.88,"2020-01-16, 06-00-00"
CRH,38.77,38.82,"2020-01-17, 06-00-00"
CRH,38.54,38.42,"2020-01-21, 06-00-00"
CRH,38.44,38.39,"2020-01-22, 06-00-00"
CRH,38.23,38.39,"2020-01-23, 06-00-00"
CRH,38.8,38.56,"2020-01-24, 06-00-00"
CRH,37.7,37.77,"2020-01-27, 06-00-00"
CRH,37.6,38.13,"2020-01-28, 06-00-00"
CRH,38.55,38.26,"2020-01-29, 06-00-00"
CRH,37.86,38.43,"2020-01-30, 06-00-00"
CRH,38.03,37.59,"2020-01-31, 06-00-00"
CRH,37.76,38.1,"2020-02-03, 06-00-00"
CRH,38.74,38.76,"2020-02-04, 06-00-00"
CRH,38.82,39.05,"2020-02-05, 06-00-00"
CRH,38.98,38.89,"2020-02-06, 06-00-00"
CRH,38.52,38.46,"2020-02-07, 06-00-00"
CRH,38.6,38.75,"2020-02-10, 06-00-00"
CRH,39.35,39.22,"2020-02-11, 06-00-00"
CRH,39.67,39.41,"2020-02-12, 06-00-00"
CRH,39.08,39.11,"2020-02-13, 06-00-00"
CRH,39.09,38.9,"2020-02-14, 06-00-00"
CRH,38.05,37.91,"2020-02-18, 06-00-00"
