symbol,open,close,date
ASB,21.5,21.53,"2019-11-18, 06-00-00"
ASB,21.58,21.59,"2019-11-19, 06-00-00"
ASB,21.48,21.48,"2019-11-20, 06-00-00"
ASB,21.6,21.49,"2019-11-21, 06-00-00"
ASB,21.56,21.65,"2019-11-22, 06-00-00"
ASB,21.73,21.72,"2019-11-25, 06-00-00"
ASB,21.66,21.6,"2019-11-26, 06-00-00"
ASB,21.7,21.74,"2019-11-27, 06-00-00"
ASB,21.57,21.44,"2019-11-29, 06-00-00"
ASB,21.61,21.35,"2019-12-02, 06-00-00"
ASB,20.74,21.0,"2019-12-03, 06-00-00"
ASB,21.06,21.28,"2019-12-04, 06-00-00"
ASB,21.39,21.43,"2019-12-05, 06-00-00"
ASB,21.71,21.62,"2019-12-06, 06-00-00"
ASB,21.54,21.59,"2019-12-09, 06-00-00"
ASB,21.53,21.51,"2019-12-10, 06-00-00"
ASB,21.73,21.63,"2019-12-11, 06-00-00"
ASB,21.73,22.51,"2019-12-12, 06-00-00"
ASB,22.47,22.27,"2019-12-13, 06-00-00"
ASB,22.57,22.39,"2019-12-16, 06-00-00"
ASB,22.45,22.48,"2019-12-17, 06-00-00"
ASB,22.55,22.32,"2019-12-18, 06-00-00"
ASB,22.33,22.12,"2019-12-19, 06-00-00"
ASB,22.21,22.16,"2019-12-20, 06-00-00"
ASB,22.24,22.07,"2019-12-23, 06-00-00"
ASB,22.13,22.14,"2019-12-24, 06-00-00"
ASB,22.2,22.15,"2019-12-26, 06-00-00"
ASB,22.19,22.03,"2019-12-27, 06-00-00"
ASB,22.1,21.99,"2019-12-30, 06-00-00"
ASB,21.94,22.04,"2019-12-31, 06-00-00"
ASB,22.13,21.94,"2020-01-02, 06-00-00"
ASB,21.72,21.77,"2020-01-03, 06-00-00"
ASB,20.9,21.29,"2020-01-06, 06-00-00"
ASB,21.29,21.09,"2020-01-07, 06-00-00"
ASB,21.08,21.17,"2020-01-08, 06-00-00"
ASB,21.3,21.16,"2020-01-09, 06-00-00"
ASB,21.13,20.91,"2020-01-10, 06-00-00"
ASB,20.95,20.96,"2020-01-13, 06-00-00"
ASB,20.92,21.0,"2020-01-14, 06-00-00"
ASB,20.83,20.7,"2020-01-15, 06-00-00"
ASB,20.87,21.06,"2020-01-16, 06-00-00"
ASB,21.15,21.12,"2020-01-17, 06-00-00"
ASB,21.0,20.83,"2020-01-21, 06-00-00"
ASB,20.9,21.02,"2020-01-22, 06-00-00"
ASB,20.91,21.22,"2020-01-23, 06-00-00"
ASB,21.19,20.75,"2020-01-24, 06-00-00"
ASB,20.36,20.44,"2020-01-27, 06-00-00"
ASB,20.59,20.5,"2020-01-28, 06-00-00"
ASB,20.56,20.21,"2020-01-29, 06-00-00"
ASB,20.08,20.44,"2020-01-30, 06-00-00"
ASB,20.22,19.93,"2020-01-31, 06-00-00"
ASB,20.02,20.09,"2020-02-03, 06-00-00"
ASB,20.44,20.32,"2020-02-04, 06-00-00"
ASB,20.65,20.78,"2020-02-05, 06-00-00"
ASB,20.94,20.57,"2020-02-06, 06-00-00"
ASB,20.55,20.27,"2020-02-07, 06-00-00"
ASB,20.24,20.28,"2020-02-10, 06-00-00"
ASB,20.3,20.24,"2020-02-11, 06-00-00"
ASB,20.55,20.43,"2020-02-12, 06-00-00"
ASB,20.31,20.53,"2020-02-13, 06-00-00"
ASB,20.49,20.27,"2020-02-14, 06-00-00"
ASB,20.19,20.04,"2020-02-18, 06-00-00"
ASB,20.11,20.1,"2020-02-19, 06-00-00"
ASB,20.44,20.42,"2020-02-20, 06-00-00"
ASB,20.28,19.95,"2020-02-21, 06-00-00"
ASB,19.46,19.2,"2020-02-24, 06-00-00"
ASB,19.21,18.41,"2020-02-25, 06-00-00"
ASB,18.59,17.92,"2020-02-26, 06-00-00"
ASB,17.5,17.53,"2020-02-27, 06-00-00"
ASB,16.82,16.93,"2020-02-28, 06-00-00"
ASB,16.99,17.7,"2020-03-02, 06-00-00"
ASB,17.64,16.94,"2020-03-03, 06-00-00"
ASB,17.24,17.26,"2020-03-04, 06-00-00"
ASB,16.76,16.2,"2020-03-05, 06-00-00"
ASB,15.4,15.63,"2020-03-06, 06-00-00"
ASB,12.0,13.0,"2020-03-09, 05-00-00"
ASB,13.7,13.95,"2020-03-10, 05-00-00"
ASB,13.47,13.33,"2020-03-11, 05-00-00"
ASB,12.26,12.81,"2020-03-12, 05-00-00"
ASB,13.73,13.84,"2020-03-13, 05-00-00"
ASB,12.06,12.52,"2020-03-16, 05-00-00"
ASB,12.77,13.42,"2020-03-17, 05-00-00"
ASB,12.56,11.59,"2020-03-18, 05-00-00"
ASB,11.31,11.98,"2020-03-19, 05-00-00"
ASB,12.01,11.7,"2020-03-20, 05-00-00"
ASB,11.59,10.85,"2020-03-23, 05-00-00"
ASB,11.35,12.21,"2020-03-24, 05-00-00"
ASB,12.35,11.95,"2020-03-25, 05-00-00"
ASB,12.1,13.3,"2020-03-26, 05-00-00"
ASB,12.65,12.69,"2020-03-27, 05-00-00"
ASB,12.79,13.0,"2020-03-30, 05-00-00"
ASB,12.88,12.79,"2020-03-31, 05-00-00"
ASB,12.1,12.35,"2020-04-01, 05-00-00"
ASB,12.29,12.23,"2020-04-02, 05-00-00"
ASB,12.08,11.48,"2020-04-03, 05-00-00"
ASB,12.06,12.35,"2020-04-06, 05-00-00"
ASB,13.1,13.04,"2020-04-07, 05-00-00"
ASB,13.25,13.74,"2020-04-08, 05-00-00"
ASB,14.2,14.41,"2020-04-09, 05-00-00"
ASB,14.5,13.44,"2020-04-13, 05-00-00"
ASB,13.76,12.91,"2020-04-14, 05-00-00"
ASB,12.29,11.93,"2020-04-15, 05-00-00"
ASB,11.97,11.49,"2020-04-16, 05-00-00"
ASB,12.11,12.44,"2020-04-17, 05-00-00"
ASB,12.06,12.4,"2020-04-20, 05-00-00"
ASB,11.92,11.91,"2020-04-21, 05-00-00"
ASB,12.22,11.77,"2020-04-22, 05-00-00"
ASB,11.94,12.13,"2020-04-23, 05-00-00"
ASB,12.33,12.74,"2020-04-24, 05-00-00"
ASB,12.84,13.2,"2020-04-27, 05-00-00"
ASB,13.75,13.47,"2020-04-28, 05-00-00"
ASB,14.05,14.47,"2020-04-29, 05-00-00"
ASB,14.04,14.14,"2020-04-30, 05-00-00"
ASB,13.77,13.77,"2020-05-01, 05-00-00"
ASB,13.5,13.86,"2020-05-04, 05-00-00"
ASB,14.56,13.63,"2020-05-05, 05-00-00"
ASB,13.75,13.4,"2020-05-06, 05-00-00"
ASB,13.56,13.49,"2020-05-07, 05-00-00"
ASB,13.88,14.19,"2020-05-08, 05-00-00"
ASB,14.02,13.49,"2020-05-11, 05-00-00"
ASB,13.51,12.57,"2020-05-12, 05-00-00"
ASB,12.63,11.76,"2020-05-13, 05-00-00"
ASB,11.45,12.23,"2020-05-14, 05-00-00"
ASB,12.01,12.15,"2020-05-15, 05-00-00"
ASB,12.71,13.26,"2020-05-18, 05-00-00"
ASB,13.12,12.56,"2020-05-19, 05-00-00"
