symbol,open,close,date
HCI,44.63,44.77,"2019-11-18, 06-00-00"
HCI,44.76,45.12,"2019-11-19, 06-00-00"
HCI,44.98,45.02,"2019-11-20, 06-00-00"
HCI,44.59,44.59,"2019-11-21, 06-00-00"
HCI,44.52,44.73,"2019-11-22, 06-00-00"
HCI,44.74,45.82,"2019-11-25, 06-00-00"
HCI,45.73,46.3,"2019-11-26, 06-00-00"
HCI,46.35,46.08,"2019-11-27, 06-00-00"
HCI,46.15,46.3,"2019-11-29, 06-00-00"
HCI,46.26,45.84,"2019-12-02, 06-00-00"
HCI,46.0239,45.87,"2019-12-03, 06-00-00"
HCI,45.74,45.88,"2019-12-04, 06-00-00"
HCI,45.97,45.47,"2019-12-05, 06-00-00"
HCI,45.6,45.94,"2019-12-06, 06-00-00"
HCI,45.85,46.59,"2019-12-09, 06-00-00"
HCI,46.49,46.67,"2019-12-10, 06-00-00"
HCI,46.75,46.42,"2019-12-11, 06-00-00"
HCI,46.1587,46.58,"2019-12-12, 06-00-00"
HCI,47.006,46.79,"2019-12-13, 06-00-00"
HCI,46.97,46.82,"2019-12-16, 06-00-00"
HCI,46.95,47.3,"2019-12-17, 06-00-00"
HCI,47.43,47.61,"2019-12-18, 06-00-00"
HCI,47.56,47.05,"2019-12-19, 06-00-00"
HCI,47.21,47.06,"2019-12-20, 06-00-00"
HCI,47.05,46.27,"2019-12-23, 06-00-00"
HCI,46.75,46.36,"2019-12-24, 06-00-00"
HCI,46.26,45.87,"2019-12-26, 06-00-00"
HCI,45.8701,45.87,"2019-12-27, 06-00-00"
HCI,45.92,45.74,"2019-12-30, 06-00-00"
HCI,45.74,45.65,"2019-12-31, 06-00-00"
HCI,45.91,45.29,"2020-01-02, 06-00-00"
HCI,44.96,45.45,"2020-01-03, 06-00-00"
HCI,45.19,45.33,"2020-01-06, 06-00-00"
HCI,45.2,44.59,"2020-01-07, 06-00-00"
HCI,44.54,44.0,"2020-01-08, 06-00-00"
HCI,44.4037,43.85,"2020-01-09, 06-00-00"
HCI,43.85,43.5,"2020-01-10, 06-00-00"
HCI,43.34,43.75,"2020-01-13, 06-00-00"
HCI,44.17,45.25,"2020-01-14, 06-00-00"
HCI,45.26,45.34,"2020-01-15, 06-00-00"
HCI,45.57,45.97,"2020-01-16, 06-00-00"
HCI,46.04,45.96,"2020-01-17, 06-00-00"
HCI,45.84,46.89,"2020-01-21, 06-00-00"
HCI,47.12,46.22,"2020-01-22, 06-00-00"
HCI,45.94,46.46,"2020-01-23, 06-00-00"
HCI,46.56,45.65,"2020-01-24, 06-00-00"
HCI,45.24,44.89,"2020-01-27, 06-00-00"
HCI,45.23,45.01,"2020-01-28, 06-00-00"
HCI,45.01,44.29,"2020-01-29, 06-00-00"
HCI,44.11,44.64,"2020-01-30, 06-00-00"
HCI,44.46,44.27,"2020-01-31, 06-00-00"
HCI,44.63,44.99,"2020-02-03, 06-00-00"
HCI,45.35,45.39,"2020-02-04, 06-00-00"
HCI,45.65,46.14,"2020-02-05, 06-00-00"
HCI,46.15,46.25,"2020-02-06, 06-00-00"
HCI,46.12,46.36,"2020-02-07, 06-00-00"
HCI,46.21,46.82,"2020-02-10, 06-00-00"
