symbol,open,close,date
SRE,146.63,147.63,"2019-11-18, 06-00-00"
SRE,147.47,147.21,"2019-11-19, 06-00-00"
SRE,147.33,147.86,"2019-11-20, 06-00-00"
SRE,147.72,146.8,"2019-11-21, 06-00-00"
SRE,146.82,146.6,"2019-11-22, 06-00-00"
SRE,146.7,146.37,"2019-11-25, 06-00-00"
SRE,147.18,146.89,"2019-11-26, 06-00-00"
SRE,147.05,147.56,"2019-11-27, 06-00-00"
SRE,147.82,147.27,"2019-11-29, 06-00-00"
SRE,146.37,146.41,"2019-12-02, 06-00-00"
SRE,146.8,147.92,"2019-12-03, 06-00-00"
SRE,147.11,147.58,"2019-12-04, 06-00-00"
SRE,147.29,147.39,"2019-12-05, 06-00-00"
SRE,147.25,145.84,"2019-12-06, 06-00-00"
SRE,145.93,145.83,"2019-12-09, 06-00-00"
SRE,146.19,147.48,"2019-12-10, 06-00-00"
SRE,147.18,148.77,"2019-12-11, 06-00-00"
SRE,148.53,146.89,"2019-12-12, 06-00-00"
SRE,146.57,148.78,"2019-12-13, 06-00-00"
SRE,149.05,150.64,"2019-12-16, 06-00-00"
SRE,150.75,150.12,"2019-12-17, 06-00-00"
SRE,150.15,151.64,"2019-12-18, 06-00-00"
SRE,151.56,152.03,"2019-12-19, 06-00-00"
SRE,154.26,151.38,"2019-12-20, 06-00-00"
SRE,151.98,150.56,"2019-12-23, 06-00-00"
SRE,150.57,150.65,"2019-12-24, 06-00-00"
SRE,151.53,151.62,"2019-12-26, 06-00-00"
SRE,150.73,150.87,"2019-12-27, 06-00-00"
SRE,150.85,151.05,"2019-12-30, 06-00-00"
SRE,151.17,151.48,"2019-12-31, 06-00-00"
SRE,151.33,149.12,"2020-01-02, 06-00-00"
SRE,148.79,147.76,"2020-01-03, 06-00-00"
SRE,147.74,149.0,"2020-01-06, 06-00-00"
SRE,148.35,148.88,"2020-01-07, 06-00-00"
SRE,149.33,149.9,"2020-01-08, 06-00-00"
SRE,149.76,148.82,"2020-01-09, 06-00-00"
SRE,149.25,149.76,"2020-01-10, 06-00-00"
SRE,149.8,151.17,"2020-01-13, 06-00-00"
SRE,151.25,151.22,"2020-01-14, 06-00-00"
SRE,151.78,154.14,"2020-01-15, 06-00-00"
SRE,154.52,155.18,"2020-01-16, 06-00-00"
SRE,155.48,157.2,"2020-01-17, 06-00-00"
SRE,157.02,157.96,"2020-01-21, 06-00-00"
SRE,158.18,157.55,"2020-01-22, 06-00-00"
SRE,157.45,160.06,"2020-01-23, 06-00-00"
SRE,159.79,159.76,"2020-01-24, 06-00-00"
SRE,159.15,158.54,"2020-01-27, 06-00-00"
SRE,158.95,159.82,"2020-01-28, 06-00-00"
SRE,159.47,158.68,"2020-01-29, 06-00-00"
SRE,158.77,161.13,"2020-01-30, 06-00-00"
SRE,160.55,160.64,"2020-01-31, 06-00-00"
SRE,161.29,161.06,"2020-02-03, 06-00-00"
SRE,160.68,158.97,"2020-02-04, 06-00-00"
SRE,158.94,159.05,"2020-02-05, 06-00-00"
SRE,159.34,160.5,"2020-02-06, 06-00-00"
SRE,160.66,158.59,"2020-02-07, 06-00-00"
SRE,158.69,157.98,"2020-02-10, 06-00-00"
SRE,158.53,158.56,"2020-02-11, 06-00-00"
SRE,157.91,158.89,"2020-02-12, 06-00-00"
SRE,158.79,159.0,"2020-02-13, 06-00-00"
SRE,159.62,160.96,"2020-02-14, 06-00-00"
SRE,161.5,160.89,"2020-02-18, 06-00-00"
SRE,160.65,159.73,"2020-02-19, 06-00-00"
SRE,159.33,159.89,"2020-02-20, 06-00-00"
